FID,Area,Crop,FieldCropPrice,SavedWater,Recharge,Kitfox,TiptonKRat,GiantGarterSnake,TNC,HabCorridors,ConservationAreas,ImpBirdAreas,Nitrate,ModSAGBI,Prox2Wetlands,Depth2GroundWater
6161,12.4211267,MiscellaneousTruckCrops,423010.2888,17.63799991,1454.042128,100,100,0,0,0,0,0,55.55555556,0,100,20
6175,2.8297409,MiscellaneousTruckCrops,96368.83547,4.018232078,465.9078739,100,86,0,0,0,100,0,71.11111111,0,0,20
6514,103.3665646,MiscellaneousTruckCrops,3520221.748,146.7805217,12100.2984,100,100,0,0,0,0,0,57.77777778,0,0,20
6555,17.29017387,MiscellaneousTruckCrops,588829.1472,24.5520469,1775.146278,100,100,0,0,70,100,0,40,95,0,20
6967,1.21153372,MiscellaneousTruckCrops,41259.64102,1.720377882,83.25383289,100,0,0,0,0,0,0,6.666666667,48,0,20
6996,2.50854798,MiscellaneousTruckCrops,85430.38253,3.562138132,293.6556829,100,100,0,0,0,100,0,84.44444444,98,0,20
7109,3.63239335,MiscellaneousTruckCrops,123703.7345,5.157998557,427.1840783,100,100,0,0,0,100,0,100,48,0,10
7155,79.26517695,MiscellaneousTruckCrops,2699431.879,112.5565513,9278.941389,100,100,0,0,0,0,0,95.55555556,0,0,20
7215,158.2902869,MiscellaneousTruckCrops,5390688.106,224.7722074,14023.4776,100,100,0,0,0,48,0,95.55555556,24,0,10
7298,62.4943213,MiscellaneousTruckCrops,2128288.483,88.74193625,10289.492,100,100,0,0,0,7.333333333,0,88.88888889,0.5,0,16
7539,20.8216219,MiscellaneousTruckCrops,709095.1172,29.5667031,3428.214075,100,100,0,0,0,100,0,57.77777778,63,0,20
7556,12.60654163,MiscellaneousTruckCrops,429324.7259,17.90128911,2075.627137,100,100,0,0,0,0,0,20,0,100,20
7960,26.50578611,MiscellaneousTruckCrops,902673.3651,37.63821628,4301.502274,100,100,50,0,0,100,0,61.48148148,0,100,20
8057,9.2066857,MiscellaneousTruckCrops,313540.2183,13.07349369,1515.85163,100,100,100,0,0,40.5,0,75.55555556,0,100,20
8065,1.0786851,MiscellaneousTruckCrops,36735.38695,1.531732842,126.2730516,100,100,0,0,0,0,0,55.55555556,0,100,20
8154,6.16393835,MiscellaneousTruckCrops,209917.2969,8.752792457,391.2796764,100,0,0,0,0,100,0,0,98,100,20
8188,12.5741801,MiscellaneousTruckCrops,428222.631,17.85533574,2070.298914,100,0,0,0,0,98.5,0,8.888888889,98,0,20
8363,5.09889046,MiscellaneousTruckCrops,173646.3348,7.240424453,839.5161587,100,100,31,0,0,100,0,61.48148148,0,100,20
8374,11.1556683,MiscellaneousTruckCrops,379914.2045,15.84104899,1305.905017,100,100,0,0,0,0,0,57.77777778,0,100,20
8485,4.66278129,MiscellaneousTruckCrops,158794.3274,6.621149432,545.8345768,100,100,0,0,0,100,0,0,91,100,20
8678,38.49618996,MiscellaneousTruckCrops,1311015.081,54.66458974,6452.399953,100,100,0,0,0,100,0,75.55555556,0,0,20
8695,20.93410567,MiscellaneousTruckCrops,712925.8318,29.72643005,2450.588606,100,0,0,0,0,100,0,48.88888889,0,0,20
8734,3.49709482,MiscellaneousTruckCrops,119096.047,4.965874644,240.3123761,100,0,0,0,0,0,0,6.666666667,48,0,20
8803,3.29479815,MiscellaneousTruckCrops,112206.6903,4.678613373,385.6957126,100,100,0,0,0,0,0,57.77777778,0,100,20
9000,46.0262436,MiscellaneousTruckCrops,1567456.404,65.35726591,4018.455938,100,100,0,0,0,100,0,46.66666667,0,0,15
9154,12.82273724,MiscellaneousTruckCrops,436687.4209,18.20828688,1483.456563,100,100,0,0,39.5,100,0,62.22222222,57,100,20
9215,35.5205997,MiscellaneousTruckCrops,1209679.242,50.43925157,4158.113,100,100,0,0,0,100,0,32.22222222,0,0,15
9223,1.95450545,MiscellaneousTruckCrops,66562.0708,2.775397739,321.8031306,100,100,0,0,0,100,0,48.88888889,0,0,20
9335,17.62373253,MiscellaneousTruckCrops,600188.7242,25.02570019,2081.450847,100,0,0,0,0,100,0,0,28,100,20
9507,12.34806913,MiscellaneousTruckCrops,420522.2614,17.53425816,1445.489862,100,100,0,0,0,0,0,7.777777778,7.666666667,100,20
9542,38.54359021,MiscellaneousTruckCrops,1312629.331,54.7318981,6151.141033,100,100,71,0,0,100,0,63.33333333,0,100,20
9616,3.14422324,MiscellaneousTruckCrops,107078.7548,4.464797001,368.0691106,100,0,0,0,0,100,0,97.77777778,51,0,10
9634,12.0819876,MiscellaneousTruckCrops,411460.6659,17.15642239,2260.703181,100,100,0,0,0,0,0,0,55.5,100,20
9730,7.36894575,MiscellaneousTruckCrops,250954.6795,10.46390297,986.3830692,100,100,0,0,0,100,0,0,91,100,20
9866,3.95670349,MiscellaneousTruckCrops,134748.3466,5.618518956,746.2239054,100,100,0,0,100,100,0,40,0,100,20
10191,11.85204805,MiscellaneousTruckCrops,403629.9113,16.82990823,1015.39984,100,100,0,0,0,0,0,0,56,100,20
10201,18.89286845,MiscellaneousTruckCrops,643410.049,26.8278732,2219.286821,100,0,0,0,0,0,0,0,91,0,20
10220,35.27884802,MiscellaneousTruckCrops,1201446.217,50.09596419,2918.512101,100,0,0,0,0,100,0,51.11111111,93.5,100,20
10255,4.93055449,MiscellaneousTruckCrops,167913.5339,7.001387376,338.816453,100,51,0,0,0,100,0,0,56,100,20
10275,1.00108859,MiscellaneousTruckCrops,34092.78271,1.421545798,117.1894486,100,0,0,0,0,0,0,25.55555556,91,100,20
10355,26.28653992,MiscellaneousTruckCrops,895206.7804,37.32688669,3723.757517,100,100,0,0,0,100,0,84.44444444,0,0,2
10377,3.05009165,MiscellaneousTruckCrops,103873.0367,4.331130143,209.5953381,100,0,0,0,0,0,0,6.666666667,41.5,0,20
10382,24.53120616,MiscellaneousTruckCrops,835427.6429,34.83431275,2871.67244,100,100,0,0,0,0,0,95.55555556,1,100,20
10387,18.67326343,MiscellaneousTruckCrops,635931.2441,26.51603407,1918.591922,100,100,0,0,0,0,0,62.22222222,0,0,20
10538,12.2116401,MiscellaneousTruckCrops,415876.0739,17.34052894,2010.607852,100,100,0,0,0,0,0,25.55555556,0,100,20
10560,48.94069096,MiscellaneousTruckCrops,1666709.979,69.49578116,5729.095932,100,0,0,0,0,0,0,68.88888889,91,0,20
10582,10.96747491,MiscellaneousTruckCrops,373505.145,15.57381437,1283.87472,100,100,0,0,0,0,0,55.55555556,0,100,20
10839,9.55159873,MiscellaneousTruckCrops,325286.4764,13.5632702,1572.640468,100,0,0,0,0,100,0,26.66666667,63,2.5,20
10872,37.58509167,MiscellaneousTruckCrops,1279986.982,53.37083017,3102.1368,100,0,0,0,0,100,0,0,38,100,20
10887,8.21809822,MiscellaneousTruckCrops,279873.1697,11.66969947,573.5486386,100,0,0,0,0,100,0,71.11111111,98,100,20
10902,13.98999967,MiscellaneousTruckCrops,476439.3717,19.86579953,1637.697561,100,100,0,0,0,0,0,55.55555556,0,100,20
11364,36.17883007,MiscellaneousTruckCrops,1232095.745,51.3739387,4235.166772,100,100,100,0,0,100,0,84.44444444,0,100,20
11390,15.83121227,MiscellaneousTruckCrops,539143.174,22.48032142,1087.884781,100,100,0,100,0,100,100,86.66666667,98,100,5
11591,2.56435262,MiscellaneousTruckCrops,87330.84916,3.64138072,422.212534,100,0,0,0,0,0,0,2.222222222,0,0,20
11643,23.49157419,MiscellaneousTruckCrops,800022.2381,33.35803535,3784.084117,100,100,0,0,0,100,0,51.11111111,0,0,20
11669,15.42452788,MiscellaneousTruckCrops,525293.2484,21.90282959,1805.626324,100,100,100,0,0,0,0,84.44444444,0,77,20
11780,68.11374499,MiscellaneousTruckCrops,2319661.946,96.72151789,7973.532286,100,100,0,0,0,0,0,95.55555556,0,0,20
11793,15.23943171,MiscellaneousTruckCrops,518989.6669,21.63999303,1783.958594,100,100,100,0,0,100,0,97.77777778,72,100,20
11809,4.769716,MiscellaneousTruckCrops,162436.0649,6.77299672,327.7639994,100,43,0,0,0,100,0,0,44,100,20
11982,4.96383068,MiscellaneousTruckCrops,169046.7781,7.048639566,817.2789947,100,100,0,0,0,0,0,31.11111111,0,100,20
11988,101.7204236,MiscellaneousTruckCrops,3464161.247,144.4430015,11907.59782,100,0,0,0,0,0,0,44.44444444,0,99.5,20
12023,12.48871163,MiscellaneousTruckCrops,425311.9415,17.73397051,1808.377503,100,86.33333333,0,0,0,58.2,0,0,56,100,20
12078,10.24462845,MiscellaneousTruckCrops,348888.0956,14.5473724,1352.495256,100,0,0,0,100,100,0,95.55555556,35,100,20
12150,45.28331364,MiscellaneousTruckCrops,1542155.397,64.30230537,4895.496702,100,0,0,7.5,0,100,0,90,61.5,100,20
12507,10.71852696,MiscellaneousTruckCrops,365027.0458,15.22030828,1254.732371,100,100,0,0,0,0,0,55.55555556,0,100,20
12568,3.77801242,MiscellaneousTruckCrops,128662.8954,5.364777636,259.6163924,100,0,0,0,0,0,0,6.666666667,48,0,20
12601,7.76230956,MiscellaneousTruckCrops,264350.9633,11.02247958,533.4082,100,100,0,0,0,12,0,17.77777778,56,100,20
12651,49.70492489,MiscellaneousTruckCrops,1692736.508,70.58099334,3415.609014,100,0,0,0,0,0,0,82.22222222,1,100,20
12775,59.24668797,MiscellaneousTruckCrops,2017688.024,84.13029692,9754.779462,100,100,0,0,0,100,0,90,10.66666667,86.66666667,20
12880,1.00611202,MiscellaneousTruckCrops,34263.85918,1.428679068,69.13772238,100,0,0,0,0,0,0,6.666666667,48,0,20
12884,7.85548585,MiscellaneousTruckCrops,267524.148,11.15478991,919.5790076,100,100,0,0,0,0,0,55.55555556,0,100,20
12900,38.00625181,MiscellaneousTruckCrops,1294329.89,53.96887757,6017.059182,100,31,0,0,0,70,0,0,28.5,100,20
12932,8.86339494,MiscellaneousTruckCrops,301849.2077,12.58602081,1459.329895,100,100,0,0,0,100,0,57.77777778,35,74,20
13283,34.16648245,MiscellaneousTruckCrops,1163563.818,48.51640508,5625.403085,100,100,0,0,0,100,0,77.77777778,0,0,20
13325,19.33341241,MiscellaneousTruckCrops,658413.0863,27.45344562,1328.547983,100,0,0,0,0,100,0,0,56,100,20
13469,75.94548331,MiscellaneousTruckCrops,2586377.355,107.8425863,7617.034465,100,100,100,0,0,0,0,42.22222222,0,100,10
13525,2.46119494,MiscellaneousTruckCrops,83817.74113,3.494896815,405.2279485,100,0,0,0,0,0,0,2.222222222,0,0,20
13637,75.42108597,MiscellaneousTruckCrops,2568518.632,107.0979421,12266.55694,100,100,0,0,89.5,100,0,45.55555556,82,100,20
13700,1.18231775,MiscellaneousTruckCrops,40264.67042,1.678891205,194.6648721,100,0,0,0,0,0,0,77.77777778,63,0,20
13820,1.67621051,MiscellaneousTruckCrops,57084.53903,2.380218924,196.2205807,100,0,0,0,0,0,0,68.88888889,0,0,20
14169,38.63059243,MiscellaneousTruckCrops,1315592.253,54.85544125,3997.676655,100,35,0,0,0,100,0,0,30.25,100,20
14322,7.34606512,MiscellaneousTruckCrops,250175.4634,10.43141247,504.8048313,100,100,0,0,0,100,0,0,0,0,20
14413,12.14567028,MiscellaneousTruckCrops,413629.4248,17.2468518,1421.796645,100,100,0,0,0,0,0,33.33333333,0,100,20
14514,80.20203087,MiscellaneousTruckCrops,2731337.105,113.8868838,13205.01028,100,0,0,0,0,0,0,81.48148148,0,0,20
14566,36.22160804,MiscellaneousTruckCrops,1233552.579,51.43468342,5898.746542,100,0,0,0,0,100,0,42.22222222,63,0,20
14837,75.21236333,MiscellaneousTruckCrops,2561410.434,106.8015559,12383.47732,100,100,0,0,0,0,0,61.11111111,1.5,0,20
14880,7.10588776,MiscellaneousTruckCrops,241996.0528,10.09036062,488.3003915,100,100,0,0,0,6,0,17.77777778,56,100,20
14991,12.52868999,MiscellaneousTruckCrops,426673.433,17.79073979,1175.779262,100,100,0,0,0,3.5,0,0,57,100,20
15320,38.04792043,MiscellaneousTruckCrops,1295748.944,54.02804701,6264.469549,100,75,0,0,0,26,0,10,97.5,0,20
15454,79.40023775,MiscellaneousTruckCrops,2704031.471,112.7483376,7764.048172,100,0,0,0,0,100,0,97.77777778,32,100,20
15485,11.21383542,MiscellaneousTruckCrops,381895.1271,15.9236463,1312.714178,100,100,0,0,0,0,0,55.55555556,0,100,20
15653,8.02565528,MiscellaneousTruckCrops,273319.3888,11.3964305,939.4993844,100,0,0,0,0,0,0,0,91,0,20
15713,10.98198075,MiscellaneousTruckCrops,373999.1516,15.59441267,1285.572803,100,100,0,0,0,0,0,55.55555556,0,100,20
15778,25.71974383,MiscellaneousTruckCrops,875904.1371,36.52203624,3039.897884,100,100,0,0,0,0,0,95.55555556,1,100,20
15854,1.18853713,MiscellaneousTruckCrops,40476.47582,1.687722725,195.6888734,100,0,0,0,0,100,0,4.444444444,67,0,20
15924,74.1282376,MiscellaneousTruckCrops,2524489.763,105.2620974,8677.600911,100,100,0,0,0,0,0,95.55555556,0,0,20
16055,11.49588284,MiscellaneousTruckCrops,391500.4522,16.32415363,2168.093367,100,100,0,0,0,0,0,4.444444444,43,100,20
16237,77.59636307,MiscellaneousTruckCrops,2642599.238,110.1868356,5961.603593,100,100,100,0,0,0,0,45.92592593,0,100,5
16360,6.05185367,MiscellaneousTruckCrops,206100.1735,8.593632211,149.7606186,100,0,0,0,0,0,0,97.77777778,98,100,20
16575,38.45456789,MiscellaneousTruckCrops,1309597.612,54.6054864,5751.354243,100,34,0,0,0,100,0,0,39.25,100,20
16675,77.77380828,MiscellaneousTruckCrops,2648642.26,110.4388078,12835.08971,100,100,0,0,0,100,0,0,0.5,0,20
16874,2.48573128,MiscellaneousTruckCrops,84653.34361,3.529738418,409.26778,100,0,0,0,0,100,0,0,87,100,20
16908,50.21455179,MiscellaneousTruckCrops,1710092.214,71.30466354,3450.629411,100,0,0,0,0,0,0,82.22222222,0,100,20
17109,1.04411003,MiscellaneousTruckCrops,35557.90839,1.482636243,122.2256242,100,0,0,0,0,0,0,0,91,100,20
17128,2.66213076,MiscellaneousTruckCrops,90660.75314,3.780225679,438.3113943,100,93,0,0,0,100,0,71.11111111,0,0,20
17366,29.38798467,MiscellaneousTruckCrops,1000828.683,41.73093823,3440.216722,100,100,0,0,0,100,0,86.66666667,0,0,4
17410,3.59039613,MiscellaneousTruckCrops,122273.4894,5.098362505,677.1392981,100,100,0,0,100,100,0,11.11111111,0,100,20
17477,12.84113326,MiscellaneousTruckCrops,437313.9104,18.23440923,2114.251905,100,100,0,0,0,0,0,28.88888889,0,100,20
17604,16.98132816,MiscellaneousTruckCrops,578311.1872,24.11348599,2795.921879,100,0,0,0,0,100,0,85.55555556,56.66666667,100,20
17718,4.30200783,MiscellaneousTruckCrops,146507.9311,6.108851119,503.6017078,100,100,0,0,0,0,0,55.55555556,0,100,20
17732,16.15877456,MiscellaneousTruckCrops,550298.5404,22.94545988,1891.578721,100,100,100,0,0,0,0,84.44444444,51,100,20
17901,32.82549735,MiscellaneousTruckCrops,1117895.618,46.61220624,2255.693271,100,0,0,0,0,0,0,68.88888889,40,0,20
17988,11.86291732,MiscellaneousTruckCrops,404000.072,16.84534259,1388.697013,100,100,0,0,0,0,0,55.55555556,0,100,20
18218,4.82539124,MiscellaneousTruckCrops,164332.1247,6.852055561,794.4853791,100,100,0,0,0,0,0,22.22222222,0,100,20
18266,197.0851903,MiscellaneousTruckCrops,6711876.086,279.8609702,4787.017794,100,100,100,0,0,100,0,73.33333333,0,100,10
18456,12.22123037,MiscellaneousTruckCrops,416202.6773,17.35414713,1430.641862,100,100,0,0,0,0,0,55.55555556,0,100,20
18462,12.42927613,MiscellaneousTruckCrops,423287.8234,17.6495721,2067.35101,100,100,0,0,0,0,0,0,56,100,20
18491,38.56020581,MiscellaneousTruckCrops,1313195.187,54.75549225,6348.815716,100,100,0,0,0,82.66666667,0,26.66666667,98,0,20
18637,75.62636261,MiscellaneousTruckCrops,2575509.473,107.3894349,12451.641,100,0,0,0,0,0,0,84.44444444,0,0,20
18678,18.83942438,MiscellaneousTruckCrops,641589.9733,26.75198262,1294.602253,100,100,0,100,0,100,100,92.22222222,98,100,6.5
742,3.97733033,MixedPasture,74.81358351,18.33549282,465.5943056,100,100,0,0,0,100,0,84.44444444,0,0,10
1147,18.95461475,MixedPasture,356.5363034,87.380774,1302.517872,100,100,0,100,0,100,100,97.77777778,72,100,10
2807,11.90696868,MixedPasture,223.9700809,54.89112561,1396.546932,100,0,0,100,100,100,0,97.77777778,90,100,20
2974,49.31952903,MixedPasture,927.7003411,227.3630288,1278.293374,100,100,0,100,0,100,100,100,78.5,100,10
3819,2.90764508,MixedPasture,54.69280395,13.40424382,298.7471567,100,100,0,0,0,100,0,88.88888889,0,0,20
5672,76.00219576,MixedPasture,1429.601302,350.3701225,2351.678467,100,100,0,100,0,100,100,100,62.5,100,10
5844,3.48532659,MixedPasture,65.55899316,16.06735558,573.5615296,100,100,0,0,0,0,0,93.33333333,0,0,5
6090,33.04565872,MixedPasture,621.5888405,152.3404867,1480.202981,100,100,41,100,0,100,100,54.44444444,5.5,100,20
7798,16.91708416,MixedPasture,318.210353,77.98775798,1148.184416,100,100,0,100,0,100,100,93.33333333,72,100,7.5
11406,17.06968671,MixedPasture,321.080807,78.69125573,2751.200488,100,100,0,0,0,0,0,95.55555556,0,0,5
12334,4.14515739,MixedPasture,77.97041051,19.10917557,682.4870313,100,100,0,0,0,13.66666667,0,84.44444444,97,100,15.5
12624,3.5543559,MixedPasture,66.85743448,16.3855807,416.0800662,100,100,0,0,0,0,0,97.77777778,72,0,10
12832,5.13894338,MixedPasture,96.66352498,23.69052898,353.1364624,100,0,0,0,0,100,0,24.44444444,0,27,20
14014,3.37844694,MixedPasture,63.54858694,15.57464039,556.2505853,100,100,0,0,0,100,0,55.55555556,55,100,20
14039,2.94292455,MixedPasture,55.35641079,13.56688218,484.5432024,100,100,0,0,0,0,0,84.44444444,97,100,15
14446,1.68099699,MixedPasture,31.61955338,7.749396124,276.7708289,100,100,0,0,0,57,0,86.66666667,97,100,15
14736,11.18830624,MixedPasture,210.4520404,51.57809177,397.8248422,100,100,0,0,0,0,0,0,0,100,5
17396,18.48025174,MixedPasture,347.6135352,85.19396052,3042.714897,100,100,0,0,0,4.5,0,84.44444444,97,100,15.5
17865,7.64604232,MixedPasture,143.822056,35.2482551,1258.896643,100,100,0,0,0,92,0,86.66666667,97,100,15
1833,76.88960687,Olives,1007184.649,271.4203123,7278.431408,100,100,0,0,0,100,100,98.88888889,0,100,15
2645,76.96159476,Olives,1008127.626,271.6744295,7285.245839,100,100,0,0,0,100,100,100,0,100,15
3031,17.33903876,Olives,227125.8026,61.20680682,1641.327215,100,100,0,0,0,100,100,100,0,100,18
3202,79.51916735,Olives,1041629.525,280.7026607,1931.447353,100,100,100,0,0,100,25.5,96.66666667,0,100,5
4967,2.48001839,Olives,32486.00889,8.754464917,63.08226286,100,100,0,0,100,100,0,77.77777778,0,100,20
5899,18.22019118,Olives,238668.1063,64.31727487,1969.333963,100,100,0,0,0,100,100,94.44444444,32.66666667,100,16
7876,18.27662865,Olives,239407.3863,64.51649913,1876.757418,100,100,0,0,0,100,100,93.33333333,37,100,17
8527,37.73126304,Olives,494245.5877,133.1913585,3571.671404,100,100,0,0,0,100,100,97.77777778,4.5,100,15
8942,37.62644355,Olives,492872.5467,132.8213457,4013.719077,100,100,0,0,0,100,0,85.18518519,58.66666667,0,20
9572,14.78833174,Olives,193713.8363,52.20281104,38.44100524,100,0,0,0,100,100,0,100,0,100,20
9907,77.1243612,Olives,1010259.72,272.248995,7300.65344,100,100,0,0,0,100,100,98.88888889,0,100,15
10156,1.66373181,Olives,21793.38935,5.872973289,40.41051369,100,100,0,0,100,100,0,80,0,100,20
12201,17.45142252,Olives,228597.9287,61.6035215,1724.916102,100,100,0,0,0,100,100,93.33333333,13,100,20
13041,76.07351828,Olives,996494.6233,268.5395195,7201.179812,100,100,0,0,0,100,100,100,0,100,15
13534,36.72096851,Olives,481011.6386,129.6250188,3476.036117,100,100,0,0,0,100,100,97.77777778,7,100,17
15611,37.37045364,Olives,489519.3093,131.9177013,3662.236166,100,100,0,0,0,100,100,96.66666667,7,100,15
15839,14.20646614,Olives,186091.9206,50.14882547,1344.795397,100,100,0,0,0,100,100,100,0,100,16.5
17556,18.60219821,Olives,243672.0546,65.66575968,3062.792998,100,100,0,0,100,100,0,77.77777778,0,100,20
17830,18.09633613,Olives,237045.7166,63.88006654,1713.013588,100,100,0,0,0,100,100,97.77777778,0,100,15
253,14.27264759,OnionsandGarlic,236942.2208,48.66972828,2349.946206,100,0,0,0,0,100,0,12.22222222,63,100,20
255,22.13770801,OnionsandGarlic,367511.19,75.48958431,3644.903484,100,29.33333333,70,0,0,0,0,57.77777778,2.5,0,20
341,33.90552239,OnionsandGarlic,562870.324,115.6178313,3969.048793,100,100,100,0,0,0,0,70,0,100,20
396,14.5924248,OnionsandGarlic,242250.887,49.76016857,1002.758134,100,100,100,0,0,0,0,38.88888889,0,100,20
421,37.78951526,OnionsandGarlic,627349.0334,128.862247,4423.716829,100,75,100,0,0,0,0,57.77777778,15.5,2,20
672,5.65475405,OnionsandGarlic,93875.36365,19.28271131,388.5817941,100,100,0,0,0,0,0,95.55555556,52,0,20
751,71.91619836,OnionsandGarlic,1193890.877,245.2342364,8950.869237,100,100,100,0,0,0,0,80,29.33333333,100,20
777,40.78181995,OnionsandGarlic,677024.7024,139.066006,6712.396684,100,0,0,0,0,0,0,70,0,0,20
934,11.52556068,OnionsandGarlic,191337.4464,39.30216192,1349.205365,100,100,0,0,0,0,0,100,0,0,10
964,13.40245508,OnionsandGarlic,222496.0331,45.70237182,1904.906289,100,100,100,0,0,0,0,75.55555556,29.5,100,20
1101,108.8643277,OnionsandGarlic,1807271.945,371.2273575,2644.214276,100,100,100,0,0,100,0,100,17,100,20
1171,16.50569054,OnionsandGarlic,274013.2795,56.28440474,1932.189404,100,100,100,0,0,100,0,97.77777778,76.5,100,20
1226,22.01678187,OnionsandGarlic,365503.6782,75.07722618,3642.610348,100,100,0,95.5,0,100,0,33.33333333,0,0,20
1355,71.34765728,OnionsandGarlic,1184452.447,243.2955113,11747.16572,100,100,0,0,22.5,100,0.5,86.66666667,1,100,15
1454,76.74151341,OnionsandGarlic,1273996.608,261.6885607,10507.79339,100,0,0,0,0,0,0,0,20.5,0,20
1768,70.58267356,OnionsandGarlic,1171752.845,240.6869168,11621.21357,100,100,97,0,0,0,0,20,0,100,20
1969,40.33532785,OnionsandGarlic,669612.4246,137.543468,5989.598887,100,100,100,0,0,100,0,63.7037037,0,100,20
1995,75.33788537,OnionsandGarlic,1250694.782,256.9021891,11023.27091,100,100,0,0,0,0,0,95.55555556,60,0,20
2146,36.25416423,OnionsandGarlic,601860.456,123.6267,4243.985541,100,0,0,0,0,0,0,70,0,0,20
2535,114.3146643,OnionsandGarlic,1897753.746,389.8130053,18511.22518,100,100,0,0,0,100,0,58.88888889,0,84,20
2659,12.47818737,OnionsandGarlic,207152.1355,42.55061893,2054.494015,100,100,100,0,0,0,0,82.22222222,58.33333333,100,20
2675,31.79411959,OnionsandGarlic,527818.6305,108.4179478,4496.612826,100,100,0,0,0,100,0,68.88888889,0,100,5
2680,79.18362911,OnionsandGarlic,1314538.513,270.0161753,13037.33365,100,65.33333333,0,0,0,0,0,77.77777778,0,0,20
2926,39.65120594,OnionsandGarlic,658255.221,135.2106123,6528.44543,100,100,0,0,0,100,0,37.77777778,0,0,20
3119,26.71427224,OnionsandGarlic,443487.3735,91.09566834,3442.437312,100,100,100,0,0,8,0,62.22222222,56.5,100,20
3120,20.92990039,OnionsandGarlic,347460.2066,71.37096033,508.3680079,100,100,0,0,100,100,0,0,0,0,20
3160,77.70149362,OnionsandGarlic,1289933.374,264.9620932,5339.46933,100,100,100,0,0,0,0,51.11111111,0,100,5
3302,33.48288401,OnionsandGarlic,555854.0451,114.1766345,3919.573892,100,100,0,0,0,0,0,63.33333333,0,100,20
3466,20.42821676,OnionsandGarlic,339131.6864,69.66021915,3852.708129,100,100,0,0,0,100,0,46.66666667,0,0,20
3481,33.15992543,OnionsandGarlic,550492.5645,113.0753457,3407.029804,100,100,0,0,0,24,0,23.33333333,25,0,20
3496,87.40573431,OnionsandGarlic,1451034.832,298.053554,10231.89144,100,99,100,0,0,0,0,75.55555556,0,67,20
3595,93.83736906,OnionsandGarlic,1557807.301,319.9854285,2279.223288,100,100,100,0,0,100,0,96.66666667,31,100,20
3937,15.07467787,OnionsandGarlic,250256.8378,51.40465154,1764.672178,100,100,100,0,0,100,0,20,0,100,20
4122,37.27268414,OnionsandGarlic,618769.0476,127.0998529,905.3191768,100,100,0,0,100,100,0,0,5,0,20
4416,70.19949378,OnionsandGarlic,1165391.624,239.3802738,8217.69424,100,100,0,0,0,93,0,100,0,0,7.333333333
4493,72.47665177,OnionsandGarlic,1203195.043,247.1453825,10273.3195,100,91,0,0,0,0,0,5.925925926,43.66666667,100,20
4560,78.45589738,OnionsandGarlic,1302457.336,267.5346101,5391.310235,100,100,100,0,0,0,0,57.77777778,0,100,5
4744,74.09588359,OnionsandGarlic,1230076.137,252.666963,12773.26885,100,100,0,42,0,100,0,0,0,0,20
4862,108.1794631,OnionsandGarlic,1795902.412,368.8919692,2627.579546,100,100,100,0,95.5,100,0,95.55555556,7.5,100,20
4948,31.14967463,OnionsandGarlic,517120.1095,106.2203905,3646.443701,100,100,100,0,0,100,0,80,0,100,20
5173,62.9033173,OnionsandGarlic,1044266.777,214.500312,7363.589115,100,100,100,0,0,0,0,34.44444444,0,100,20
5204,38.21809264,OnionsandGarlic,634463.9064,130.3236959,6292.487864,100,100,0,0,78,100,0,82.22222222,0,100,20
5242,34.74087932,OnionsandGarlic,576738.2013,118.4663985,5083.15136,100,100,100,0,0,100,0,46.66666667,44.5,100,20
5404,75.09880812,OnionsandGarlic,1246725.827,256.0869357,8791.217852,100,100,100,0,0,0,0,70,0,100,20
5604,43.68398114,OnionsandGarlic,725203.8867,148.9623757,6433.095744,100,100,0,0,0,0,0,37.77777778,64,0,20
5626,15.67191299,OnionsandGarlic,260171.6216,53.4412233,1576.895196,100,100,100,0,0,0,0,48.88888889,1.5,100,20
5680,81.54766471,OnionsandGarlic,1353784.199,278.0775367,1943.437352,100,100,100,0,0,18,0,66.66666667,45.5,100,7
5745,74.75594973,OnionsandGarlic,1241033.987,254.9177886,11710.98437,100,100,0,0,0,0,0,94.44444444,71,0,20
5802,22.21538307,OnionsandGarlic,368800.6845,75.75445627,2600.577522,100,100,100,0,0,100,0,97.77777778,98,100,20
5886,69.75232059,OnionsandGarlic,1157968.039,237.8554132,11484.49859,100,100,0,0,0,100,0,33.33333333,0,0,20
6078,72.3857918,OnionsandGarlic,1201686.664,246.83555,8473.626693,100,100,100,0,0,0,0,68.88888889,0,93,20
6376,81.39768416,OnionsandGarlic,1351294.35,277.566103,1977.074796,100,100,100,0,0,100,0,100,0,100,20
6450,218.2019699,OnionsandGarlic,3622401.451,744.0687174,5200.171704,100,100,100,0,0,100,100,37.77777778,51,100,6
6645,107.4037813,OnionsandGarlic,1783025.21,366.2468942,2608.738949,100,100,100,0,0,100,0,100,0,100,20
6985,152.5580913,OnionsandGarlic,2532638.232,520.2230913,25118.20637,100,100,0,38.33333333,80.33333333,100,50,88.88888889,65,100,20
7041,58.75835383,OnionsandGarlic,975455.6581,200.3659866,9741.415997,100,100,0,85.5,0,100,0,0,0,0,20
7271,72.78856958,OnionsandGarlic,1208373.234,248.2090223,10671.24013,100,100,100,0,0,100,0,0,50.33333333,100,20
7523,75.4713494,OnionsandGarlic,1252910.437,257.3573015,7754.333987,100,100,0,0,0,82.5,0,0,0,0,20
7618,17.33655214,OnionsandGarlic,287806.5292,59.1176428,2854.408381,100,100,0,0,0,100,0,68.88888889,0,0,20
