FID_Tulare_fields,TNC,Krat,Kitfox,Corridors,CPAD
25743,0,0,1.176843046,2.853844386,0
25744,0,0,0,0,0
25745,0,0,0,0,7.034326101
25746,0,0,0,0,0
25747,0,0,1.674260549,0,0
25748,0,0,0,0,0
25749,0,0,0,0,0
25750,0,0,0,0,0
25751,0,0,0,0,0
25752,0,0,0,0,0
25753,0,0,0,0,0
25754,0,0,0,0,0
25755,0,0,0,0,0
25756,0,0,0,0,0
25757,0,0,0.05000766,0,0
25758,0,0,0,0,0
25759,0,0,0,0,0
25760,0,0,0.114736814,0,0
25761,0,0,2.016985739,0,0
25762,0,0,0,0,2.60316646
25763,0,0,0,0,0
25764,0,0,0,0,0
25765,0,0,0,0,0
25766,0,0,0,0,0
25767,0,0,8.197696129,0,0
25768,0,0,0,0,0
25769,0,0,0.404945949,0,0
25770,0,0,0,0,0
25771,0,0,0.174976133,0,0
25772,0,0,40.58266752,0,0
25773,0,0,0,0,0
25774,0,0,0,0,19.06397625
25775,0,0,0,0,9.659492102
25776,0,0,0.1748443,0,0
25777,0,0,0,0,0
25778,0,0,1.36030057,0,0
25779,0,0,0,0,0
25780,0,0,0,0,0
25781,0,2.480081633,24.80081633,0,0
25782,0,0,0,0,0
25783,0,0,0,0,0
25784,0,0,2.058099013,0,52.33451776
25785,0,0,0,0,4.470397581
25786,0,0,0,0,0
25787,0,0,0,0,0
25788,0,0,0,0,0
25789,0,0,0,0,0
25790,0,0,9.353359047,0,0
25791,0,0,0,0,18.18878993
25792,0,2.159999517,2.015999549,0,0
25793,0,0,0,0,11.12816884
25794,0,0,0,0,0
25795,0,0,0,0,0
25796,0,0,0,0,0
25797,0,0,0,0,34.40604482
25798,0,0,0.071902235,0,0
25799,0,2.213720058,2.736962981,8.049891121,8.049891121
25800,0,0,0,0,17.74632114
25801,0,0,28.09564781,0,0
25802,0,0,7.231863029,0,0
25803,0,0,0.693876536,0,0
25804,0,0,0,5.377888553,0
25805,0,0,0,0,0
25806,0,0,0.503380178,0,0
25807,0,0,0.723402805,0,0
25808,0,0,0,0,0
25809,0,0,0,0,0
25810,0,0,0,0,4.90575507
25811,0,0,0,3.026045737,0
25812,0,0,0,0,0
25813,0,0,0,0,0
25814,0,0,0,0,0
25815,0,0,0,0,0
25816,0,0,0,0,0
25817,0,0,0,0,0.932209431
25818,0,0,0,0,0
25819,0,0,0,0,0
25820,0,0,1.348103383,3.013407563,0
25821,0,0,47.59582202,0,0
25822,0,0,0,0,0
25823,0,0,0,0,0
25824,0,0,0,9.931998615,0
25825,0,0,1.164093584,3.880311947,3.880311947
25826,0,0,0,0,0
25827,0,0,0,0,0
25828,0,0,0,0,0
25829,0,0,0,0,0
25830,0,0,0,0,0
25831,0,0,0,0,3.913868401
25832,76.06075815,0,0.380303791,0,76.06075815
25833,0,0,0,0,4.751548319
25834,0,0,0,0,46.93197317
25835,0,0,0,0,0
25836,0,0,24.22245623,0,47.0338956
25837,0,0,0,0,0
25838,0,0.038783217,0.077566434,0,7.756643381
25839,0,0,0,0,34.16556293
25840,0,0,0,0,0
25841,0,0,0,0,0
25842,0,0,0,0,0
25843,0,0,0,0,0
25844,0,0,0,0,16.77848763
25845,6.987615869,0,10.53869934,11.45510798,0
25846,0,0,0,0,0
25847,0,0,0,0,0
25848,0,0,0,0,5.410045264
25849,0,0,0,45.90506543,45.90506543
25850,0,0,0,0,0
25851,0,0,0,2.406766725,0
25852,0,0,0,1.922560951,0
25853,0,0,0,0,0
25854,0,0,0,0,0
25855,0,0,0,0,0
25856,0,0,0,5.122709043,0
25857,0,0,0,0,0
25858,0,0,0,0,0
25859,0,0,0,2.363950041,0
25860,0,0,0,0,0
25861,0,0,0,0,0
25862,0,0,0.402219973,0,0
25863,0,0,0,0,0
25864,0,0,0,15.39869478,15.39869478
25865,0,0,0,0,0
25866,0,0,0,0,0
25867,0,0,0,0,0
25868,0,0,0,0,0
25869,0,0,0,0,20.56290919
25870,0,0,0,55.82047402,0
25871,0,0,0,0,0
25872,0,0,0,9.348125581,0
25873,0,0,0,0,18.5301316
25874,0,0,0,0,0
25875,0,0,0,2.471040247,0
25876,0,0,0,9.333515812,0
25877,0,0,0,0,0
25878,0,0,0,0,0
25879,0,0,0,0,0
25880,0,0,0,0,0
25881,0,0,0,0,0
25882,0,0.868525094,11.00131785,0,34.74100375
25883,0,0,0,0,27.59769182
25884,13.78481243,0,0,0,14.51032887
25885,0,0,3.112499725,0,38.90624657
25886,0,0,0,2.457100725,0
25887,0,0,0,0,52.0944167
25888,0,0,0,0,0
25889,0,0,15.71532473,0,9.189469546
25890,0,0,0,0,0
25891,0,0,0,0,9.015431131
25892,0,0,0,0,0
25893,0,0,1.434591227,35.86478069,0
25894,0,0,0,0,0
25895,0,0,0,1.101257109,0
25896,0,0,0,0,0
25897,0,0,0,145.0481628,0
25898,0,0,0,0,0
25899,0,0,0,0,0
25900,0,0,0,0,14.5743472
25901,0,0,0,0,0
25902,0,0,0,0,0
25903,0,0,1.774066907,0,0
25904,0,0,0,0,0
25905,0,0,20.64463816,0,0
25906,0,0,0,0,0
25907,0,0,0.311959923,0,9.410791024
25908,0,0,0.670724474,0,0
25909,0,0,0,0,0
25910,0,0,1.100139854,16.92522852,16.92522852
25911,0,0,0,0,0
25912,1.978998106,0,0,0,2.328233066
25913,0,0,0,0,0
25914,0,0,0,0,0
25915,0,0,0,0,0
25916,0,0,0,0,1.201047261
25917,0,0,15.37284455,0,38.19340261
25918,0,0,0,0,0.917764505
25919,0,0,10.21776952,0,0
25920,0,0,0,0,0
25921,0,0,0,0,0
25922,0,0,0,0,0
25923,0,0,0,0,0
25924,0,0,0,0,7.252651839
25925,0,0,0.934696109,0,0
25926,0,0,0,0,0
25927,0,0,0,5.649833078,0
25928,0,0,0,0,0
25929,0,0,0,0,0
25930,0,0,0,0,0
25931,0,0,0,0,0
25932,0,0,0,0,4.371242366
25933,0,0,0,36.49014641,0
25934,0,0,0.070571293,0,14.11425851
25935,0,0,0,0,0
25936,0,0,4.309273403,0,0
25937,0,0,0,0,2.065585138
25938,0,0,0,0,17.28062534
25939,0,0,0,0,0
25940,0,0,0,0,0
25941,0,0,0,0,0
25942,0,0,23.41610362,0,45.91392867
25943,0,0,0,0,0
25944,0,0,0,0,0
25945,0,0,0.397660792,0,0
25946,0,0,0,0,0
25947,0.088750828,0,0,2.535737933,0
25948,0,0,0,0,12.7705327
25949,0,0,24.51182914,0,0
25950,0,0,0,0,0
25951,0,117.6848959,139.2474706,0,155.8740343
25952,0,0,0,0,0
25953,0,0,0,0,0
25954,0,0,9.129164746,0,0
25955,0,0,17.81821429,0,0
25956,0,0,0,0,0
25957,0,0,0,1.840487197,9.438395883
25958,0,0,0.046061612,0,0
25959,0,0,0,0,0
25960,0,0,20.53260119,0,0
25961,0,0,0,0,0
25962,0,0,0,0,0
25963,0,0,0,16.20011047,0
25964,0,0,0,0,0
25965,0,0,0,0,0
25966,0,0,0.081666438,0,0
25967,0,0,0,0,0
25968,0,0,8.717610158,0,0
25969,0,0,0,0,0
25970,0,0,0,0,0
25971,0,0,0,0,0.469398274
25972,0,0,0,0,0
25973,0,0,0,0,0
25974,0,0,0,0,0
25975,0,0,0,18.23095367,0
25976,0,0,0,0,0
25977,0,0,0,0,0
25978,0,0,0,72.78194459,0
25979,0,0,0,0,0
25980,0,0,0.367729925,0,0
25981,4.503010378,0,0,0,0
25982,0,0,0.714937918,0,0
25983,0,0,0,0,0
25984,0,0,0,0,0
25985,0,0,0,2.647529363,0
25986,0,0,0,0,0
25987,0,0,0,0,17.33565405
25988,0,0,0,0,0
25989,7.06208821,0,0,0,22.06902566
25990,0,0,0.279929738,0,27.99297375
25991,0,0,0,0,0
25992,0,0,0,0,0
25993,0,0,0,3.326790696,0
25994,0,0,0,0,0
25995,0,0,0,0,0
25996,0,0,0,0,0
25997,0,0,0,0,0
25998,0,0,0,0,0
25999,0,0,0,33.39161892,0
26000,0,0,1.192800147,0,79.52000982
26001,0,0,0,0,37.86729185
26002,0,0,0,0,21.83611189
26003,0,0,0,0,0
26004,0,0,0,0,0
26005,0,0,0,0,0
26006,0,0,12.24672665,17.00934257,17.00934257
26007,0,0,0,0,0
26008,0,0,0,0,0
26009,0,0,0,0,18.66844503
26010,0,108.884058,129.5344827,0,187.7311344
26011,0,0,0,0,0
26012,2.253032485,0,21.02830319,0,32.38734197
26013,0,0,0,0,0
26014,0,0,0,0,0
26015,0,0,0,0,0
26016,0,0,0,0,7.866572535
26017,0,0,41.87560068,0,152.2749116
26018,0,0,1.675982824,0,0
26019,0,0,0,0,0
26020,0,0,3.050239188,0,0
26021,0,0,0,0,0
26022,0,0,0,0,0.323955507
26023,0,0,1.210615223,0,0
26024,0,0,0,0,0
26025,0,0,0.084008833,0,0
26026,0,0,0,3.220250087,0
26027,0,0,0,73.33133463,0
26028,0,0,0,0,0
26029,0,0,0.180368299,0,0
26030,0,0,0.688368615,0,0
26031,0,0,0.761907708,7.80955401,0
26032,0,0,0,0,0
26033,0,0,0.066093416,0,0
26034,0,0,0,0,0
26035,0,0,0,0,0
26036,0,0,0,0,5.168183053
26037,0,0,0,0,46.56796367
26038,0,0,0,0,0
26039,0,0,0,0.360533734,0
26040,0,0,0,0,0
26041,0,0,0,0,0
26042,0,0,0,0,0.571589149
26043,0,0,0,0,0
26044,0,0,0,0,0
26045,0,0,20.0584292,0,0
26046,0,0,0,0,0
26047,0,0,0,0,2.486912656
26048,0,0,0,0,0
26049,0,0,0,0,0
26050,0,0,0,0,0
26051,0,0,0,0,0
26052,0,0,0,0,0
26053,0,0,0,0,0
26054,0,0,0,1.154330548,1.154330548
26055,0,0,0,0,0
26056,0,0,0,0,0
26057,0,0,0,0,0
26058,0,0,0,0,0
26059,0,0,0,0,0
26060,0,0,0,0,75.2992698
26061,0,0,0,21.74174803,0
26062,0,0,0,0,0
26063,0,0,0,0,0
26064,0,0,0,9.527183658,0
26065,0,0,0.071376814,0,13.63297155
26066,0,0,0,0,0
26067,0,0,30.78901166,160.6383217,0
26068,0,0,0,0,0
26069,0,0,2.041891793,0,0
26070,0,0,0,0,0
26071,0,0,0,0,0
26072,0,0,0.106106507,0,0
26073,0,0,0,0,0
26074,0,0,0,0,28.27418468
26075,0,0,0,0,0
26076,1.810492669,0,0,0,7.543719455
26077,71.21313722,0.712131372,14.48000457,0,0
26078,0,0,0,5.3005098,0
26079,0,0,0,0,0
26080,0,0,0,0,0
26081,0,0,0,2.312052615,0
26082,0,0,0,0,0
26083,0,0,0,0,0
26084,0,0,15.00971186,0,33.85649292
26085,0,0,0,0,0
26086,0,0,21.60329187,0,0
26087,0,0,0,0,0
26088,0,0,1.077234982,22.62193461,0
26089,0,1.409325988,2.818651977,0,0
26090,0,0,0,0,1.010677215
26091,0,0,13.44882574,0,0
26092,0,0,10.68262621,0,0
26093,0,0,0,0,0
26094,0,0,0,0,0
26095,0,0,0,0,18.84998864
26096,0,0,0,0,0
26097,0,0,0,0,0
26098,0,0,0,0,0
26099,0,0,0,0,0
26100,0,0,0,0,0
26101,0,0,0,0,0
26102,0,0,0,6.543774005,0
26103,0,0,0,2.44350232,0
26104,0,0,0,0,11.04925382
26105,0,0,0,0,0
26106,0,0,0,0,0
26107,0,0,0,0,0
26108,0,0,0,0,0
26109,0,0,0,0,0
26110,0,0,0,0,0
26111,0,0,0,0,0
26112,0,0,0.184567454,0,0
26113,0,0,0,0,0
26114,0,0,0,0,0
26115,0,0,0,18.73918899,0
26116,0,0,0,0,0
26117,0,0,0,17.41178696,0
26118,0,0,0,0,0
26119,0,0,5.242451119,0,19.06345862
26120,0,0,0,0,0
26121,0,0,0,0,0
26122,0,0,0,0,0
26123,0,0,0,6.549914505,0
26124,0,0,0,0,0
26125,0,0,0,0,0
26126,0,0,0,0,0
26127,0,0,0,0,0
26128,0,0,0,0,0
26129,0,0,0,0,0
26130,0,0,0,0,0
26131,0,0,0,0,0
26132,0,0,0,0,0
26133,0,0,0,0,0
26134,0,0,0.386862919,0,0
26135,0,0,0,0,0
26136,0,0,0,0,0
26137,0,0,0,0,0
26138,0,0,0,0,0
26139,0,0,0,0,0
26140,0,0,0,0,0
26141,0,0,0,0,0
26142,0,0.138431396,8.305883764,0,0
26143,0,0,0,0,0
26144,0,0,0,0,0
26145,0,0,0,0,0
26146,0,0,0,0,0
26147,0,0,0,0,0
26148,0,0,0,0,0
26149,0,0,0,0,0
26150,0,0,0,0,0
26151,0,0,0,0.764874146,0
26152,0,0,0,0,0
26153,0,0,0,0,0
26154,0,0,0,0,0
26155,0,0,0,0,22.516351
26156,0,0,0,0,0
26157,0,0,0,0,0
26158,0,0,0,0,0
26159,0,0,0,1.544377281,0
26160,0,0,0,0,0
26161,0,0,0,0,0
26162,0,0,0,0,0
26163,0,0,0.132801374,0.938346551,0
26164,0,0,0,0,0
26165,0,0,0,0,0
26166,0,0,0,0,0
26167,0,0,0,0,0
26168,0,0,0,0,1.144585947
26169,0,0,0,0,0
26170,0,0,0,0,0
26171,0,0,0,0,0
26172,0,0,0,0,0
26173,0,0,11.66986466,0,0
26174,0,0,0,0,8.474521868
26175,0,0,0,0,0
26176,0,0,0,0,10.96600136
26177,0,0,0,0,0
26178,0,0,0.77691681,0,0
26179,0,0,14.0758251,0,0
26180,0,0,0,0,0
26181,0,0,0,2.008796116,0
26182,0,0,0,0,0
26183,0,0,0,0,0
26184,0,0,0,0,0
26185,0,0,0,0,0
26186,0,0,0.725168646,0,0
26187,0,0,0.089934527,0,0
26188,0,0,0,0,0
26189,0,0,9.201483562,0,19.78813669
26190,0,0,0,0,0
26191,0,0,0,0,0
26192,0,0,0,0,1.653031782
26193,0,0,0,0,15.25071318
26194,0,0,0,0,0
26195,0,0,0,0,0
26196,0,0,0,0,16.47031652
26197,0,0,0,31.64563517,0
26198,0,0,1.807626814,0,0
26199,0,1.163616975,1.163616969,0,77.57446436
26200,0,0,0,0,0
26201,0,0,1.045984067,0,5.505179301
26202,0,0,0,0,0
26203,0,0,0,0,0
26204,0,0,0,0,0
26205,0,0,0,0,0
26206,0,0,0,0,3.033269004
26207,0,0,0,0,0
26208,0,0,0,0,0
26209,0,0,0,0,0
26210,0,0,0,0,2.001545531
26211,0,0,1.77874588,0,0
26212,0,0,0,0,0
26213,0,0,0,0,0
26214,0,0,0,0,0
26215,0,0,0,0,0
26216,0,0,0,0,0
26217,0,2.375640684,3.525144241,0,3.831678523
26218,0,0,0,0,0
26219,0,0,0,0,0
26220,0,0,0,0,0
26221,0,0,0,0,0
26222,0,0,0,0,31.81510254
26223,0,0,4.185364233,0,0
26224,0,0,0,0,141.6657561
26225,0,0,0.09037116,0,18.07423195
26226,0,0,0,0,0
26227,0,0,5.469370242,0,17.09178201
26228,0,0,0,0,0
26229,0,0,0,0,0
26230,0,0,0,0,0
26231,0,0,0,0,0
26232,0,0,7.292868024,0,0
26233,0,0.187016619,0.997421968,0,18.7016619
26234,0,0,0,0,0
26235,0,0,0,0,0
26236,0,0,0,0,0
26237,0,0,0,15.87844972,0
26238,0,0,0,0,0
26239,0,0,0,0,0
26240,0,0,0,0,0
26241,0,0,0,0,0
26242,0,0,0,0,0
26243,0,0,0,0,2.479126045
26244,0,0,0,37.09840559,0
26245,0,0,0,14.4216621,14.4216621
26246,0,0,0,0,0
26247,0,0,0,0,0
26248,0,0,0,0,0
26249,0,0,0,0,0
26250,0,0,1.266075581,0.245046887,8.168229557
26251,12.5409401,0,0,0,0
26252,0,0,0.617059804,24.68239215,0
26253,0,0,0,0,0
26254,0,0,19.77074979,100.5292362,0
26255,0,0,0,0,0
26256,0,0,1.452909481,0,0
26257,0,0,0,0,0
26258,0,0,0,0,12.40728913
26259,0,0,0,0,0
26260,0,0,0,8.778490078,0
26261,0,0,0.352777536,0,0
26262,0,0,0,0,0
26263,0,0,0.075794058,0,0
26264,0,0,0,0,0
26265,0,0,24.14913854,0,0
26266,0,0,0,0,0
26267,0,0,0,0,8.782039407
26268,0,0,1.474040537,0,0
26269,0,0,0.370066752,0,0
26270,0,0,0.083603461,0,2.786782049
26271,0,0,0,0,0
26272,0,0,0,0,16.91249949
26273,0,0,6.521999706,0,0
26274,0,0,1.535655997,0,0
26275,0,0,0,0,0
26276,0,0,0,0,0
26277,0,0,0,0,0
26278,0,0,0.174403854,0,0
26279,0,0,0,0,0
26280,0,0,0,0,0
26281,0,0,0,0,25.53576272
26282,0,0,0,16.92576483,0
26283,0,0,0,3.720088125,0
26284,0,0,0.171037372,0,0
26285,0,0,0,0.80744856,0
26286,0,0,0,0,0
26287,0,0,0,0,0
26288,0,0,0,0,0
26289,0,0,0.09017176,0,12.74427548
26290,0,0,0,0,17.11874859
26291,0,0,0,0,7.864073589
26292,0,0,0,0,0
26293,0,0,0,0,0
26294,0,0,15.07187819,0,0
26295,0,0,0,0,0
26296,0,0,0,0,0.429580156
26297,0,0,2.407426555,0,7.642623985
26298,0,0,0,0,20.23946607
26299,0,0,0,19.31536102,0.482884026
26300,0,0,1.586401364,0,0
26301,0,0,1.252213837,0,0
26302,0,0,0,0,0
26303,0,0,0,0,0
26304,0,0,0,0,0
26305,0,0,0,0,0
26306,0,0,0,0,0
26307,0,0,0.48721962,0,0
26308,0,0,0,0,0
26309,0,0,0,0,0
26310,0,0,0.047379085,0,0
26311,0,0,0.762721982,0,0
26312,0,0,0,0,0
26313,0,0,0,0,0
26314,0,0,0,0,0
26315,0,0,0,0,0
26316,0,0,0,18.70797126,0
26317,0,0,0,4.585836216,0.176378316
26318,0,0,37.79114458,0,0
26319,0,0,0,0,0
26320,0,0,14.02202344,0,0
26321,0,0,1.75202198,0,6.257221356
26322,0,0,0,0,0
26323,0,0,0,0,0.73374377
26324,0,0,0,0,0
26325,0,0,0,0,6.576789941
26326,0,0,1.677636521,4.159429392,0
26327,0,0,0,0,0
26328,0,0,0.14858519,0,0
26329,0,0,0,0,0
26330,0,0,0,0,0
26331,0,0,0,0,0
26332,0,0,8.983990263,0,0
26333,0,0,0,0,0
26334,0,0,0,0,0
26335,0,0,0,0,23.07781677
26336,0,0,1.167012955,0,0
26337,0,0,0.585427066,0,0
26338,0,0,0,0,7.039065345
26339,0,0,0,0,0
26340,0,0,0,0,0
26341,0,0,0,0,0
26342,0,0,3.179343454,6.358686909,0
26343,0,0,0,0,0
26344,0,0,0,0,0
26345,0,0,0.742501327,0,0
26346,0,0,0,0,0
26347,0,24.06331049,28.12805888,0,48.77698071
26348,0,0,0,0,0
26349,0,0,0,0,75.1477017
26350,0,0,0.177555572,17.75555716,0
26351,0,0,0,0,0
26352,0,0,0,0,3.13769698
26353,0,0,0,8.031902872,0
26354,0,0,0,0,0
26355,0,0,0,0,0
26356,0,0,0,0,0
26357,0,0,0.361832668,0,0
26358,0,0,6.060805613,0,0
26359,0,0,0,0,0
26360,0,0,0,0,0
26361,0,0,0,0,0
26362,0,0,0,0,0
26363,0,0,0,0,0
26364,0,0,9.946084028,0,0
26365,0,0,0.37072185,0,0
26366,0,0,0,0,0
26367,0,0,0,0,0
26368,0,0,0,0,11.51402936
26369,0,0,0,0,0
26370,0,0,0,0,0
26371,0,0,0,0,0
26372,0,0,0,0,0
26373,0,0,0,0,5.619741455
26374,0,0,0,0,0
26375,0,0,0,0,0
26376,0,0,0,11.91717702,0
26377,0,0,3.906508247,0,14.83484144
26378,0,0,0,0,0
26379,0,0,0,0,0
26380,0,0.0889001,0.488950551,0,8.89001002
26381,0,0,0.190004794,0,0
26382,0,0,0,0,0
26383,0,0,0,0,0
26384,0,0,0,0,0
26385,0,0,0.400237111,0,0
26386,0,0,0,0,0
26387,0,0,0,0,0
26388,0,0,0,0,0
26389,0,0,18.64911828,0,0
26390,0,0,0,0,56.29922038
26391,0,0,0,0,0
26392,0,0,0,0,0
26393,0,0,0,36.54274543,0
26394,0,0,0,0,0
26395,0,0,0,0,0
26396,0,0,0,0,6.02142659
26397,0,0,0,0,0
26398,0,0,0,0,0
26399,0,0,0,0,0
26400,0,0,0,0,0
26401,0,0,0,8.057583074,0
26402,0,0,6.912505092,0,0
26403,0,0,0.501696589,0,0
26404,0,0,0,0,0
26405,0,0,10.30403519,0,0
26406,0,0,0.363884951,8.397345015,0
26407,0,0,0,0,9.69974257
26408,0,0,0.146869574,4.196273532,0
26409,0,0,75.49830521,0,0
26410,0,0,0,0,0
26411,0,0,0,0,0
26412,0,0,0,0,0
26413,0,0,8.193451213,37.81592867,0
26414,0,0,0,0,0
26415,0,0,0.136675609,0,18.99790959
26416,0,0,0,0,0
26417,0,0,0,0,0
26418,0,0,0,0,0
26419,0,0,0,0,4.376932881
26420,0,0,0,0,0
26421,0,0,0,0,5.340116854
26422,0,0,0,0,0.366709461
26423,0,0,0,0,0
26424,0,0,1.566705305,0,0
26425,0,0,24.20598714,0,0
26426,0,0,0,0,0
26427,0,0,0,0,0
26428,0,0,1.195134955,0,103.3791736
26429,0,0,0,0,0
26430,0,0,0,0,0
26431,0,0,0,0,0
26432,0,0,0,0,0
26433,0,0,0,0,6.991898273
26434,0,0,0,0,0
26435,0,0,0,0,0
26436,0,0,0.71120367,0,0
26437,0,0,0,0,0
26438,0,0,0,0,0
26439,0,0,0,36.99927576,0
26440,0,0,0,0,17.99906311
26441,0,0,0,0,0
26442,0,0,0,0,0
26443,0,0,0,0,0
26444,0,0,0,0,0
26445,0,0,0,0,0
26446,0,0,0,0,0
26447,0,0,0,0,0
26448,0,0,0,4.285340926,0
26449,0,0,0,0,0
26450,0,0,0,0,0
26451,0,0,0,0,0
26452,0,0,0,15.82555604,0
26453,0,0,0,0,0
26454,0,0,0,0,0
26455,0,0,0,0,0
26456,0,0,0.064330995,0,12.86619904
26457,0,0,0,0,0
26458,0,0,1.551327513,0,0
26459,0,0,18.14035234,1.761199256,35.22398513
26460,0,0,0,0,0
26461,0,0,0,0,0
26462,0,0,0,0,14.20855585
26463,0,0.726824893,3.634124465,0,0
26464,0,0,0,0,27.52561097
26465,0,0,0,0,16.96115493
26466,0,0,1.132112544,0,0
26467,0,0,0,0,3.998629746
26468,0,0,1.09973921,0,5.155027545
26469,0,0,0,0,0
26470,0,0,0,0,0
26471,0,0,0,0,0
26472,0,0,0,0,0
26473,0,0,15.06856114,0,0
26474,0,0,0,0,0.177269826
26475,0,0,0,0,0
26476,0,0,0,0,0
26477,0,0,0,0,0
26478,0,0,0,0,0
26479,0,0,0,0,0
26480,0,0,0,0,21.88520764
26481,0,0,0,0,0
26482,0,0,0.680075523,0,18.58873097
26483,0,0,0.613998866,0,0
26484,0,0,0,0,0
26485,0,0,0,0,0
26486,0,0,0,0,0
26487,0,0,0,0,0
26488,0,0,0.417698462,0,0
26489,0,0,0.347382747,0,0
26490,0,0,1.645170917,0,18.27967685
26491,0,0,0,0,0
26492,0,0,0,0,8.288638848
26493,0,0,0,0,0
26494,0,0,2.025640291,0,101.2820145
26495,0,0,0,1.923971804,0
26496,0,0,19.21489419,0,0
26497,0,0,0.757177263,11.35765895,0
26498,0,0,0,0,0
26499,0,0,0,17.57852859,0
26500,0,0,0,0,0
26501,0,0,0,0,6.537434737
26502,0,0,0,0,0
26503,0,0,0,0,0
26504,0,0,0,0,0
26505,0,0,18.84317055,0,0
26506,0,0,0,0,0
26507,0,0,0,0,0
26508,0,0,0.021027388,0,0
26509,0,0,0,0,0
26510,0,0,0,43.6055168,0
26511,0,0,3.450726362,0,28.75605301
26512,0,0,0,1.919866334,0
26513,0,0,0,0,16.06002397
26514,0,1.614171665,16.14171665,0,0
26515,0,0,0,0,0
26516,0,0,0,0,8.784554386
26517,0,0,0,0,10.67127778
26518,0,0,1.537077165,7.070554958,0
26519,0,0,0,9.38191115,0
26520,0,0,2.489958041,37.34937062,0
26521,0,0,4.151850519,0,0
26522,0,0,0.143828634,0,0
26523,0,0,0,0,0
26524,0,0,0,0,0
26525,0,0,0,0,0
26526,0,0,0,9.671180471,0
26527,0,0,0,0,0
26528,0,0.270545458,1.758545478,8.522181934,27.05454582
26529,0,0,0,0,0
26530,0,0,0,0,0
26531,0,0,0,0,0
26532,0,0,0,0,0
26533,0,0,0,13.22400735,13.22400735
26534,0,0,0,0,0
26535,0,0,0,0,0
26536,0,0,0,7.151157664,0
26537,0,0,0,0,0
26538,0,0,0,5.029719509,0
26539,0,0,0,0,0
26540,0,0,2.78179325,0,6.469286629
26541,0,0,0,0,0
26542,0,0,0,0,0
26543,62.17497403,0.35127104,0,0,70.25420794
26544,0,0,0,11.30723377,0
26545,0,0,0,0,0
26546,0,0,0,0,0
26547,0,0,0,0,0
26548,0,0,0,0,37.95564296
26549,0,0,0,0,0
26550,0,0,0,0,0
26551,0,0,0,0,0
26552,0,0,0,0,0
26553,0,0,0,0,9.271197906
26554,0,0,0.373299431,0,0
26555,0,0,0,0,0
26556,0,0,1.741181184,0,0
26557,0,0,0,0,0
26558,0,0,0,0,0
26559,0,0,0.716523835,0,0
26560,0,0,0,0,3.797022781
26561,0,0,1.401420545,0,0
26562,0,0,0,0,0
26563,0,0,17.5330998,0,0
26564,0,0,11.51691243,0,17.86735947
26565,0,0,0,0,22.87666407
26566,0,0,0.546879569,0,0
26567,0,0,0,0,0
26568,0,0,0,6.137147321,0
26569,0,0,0,0,0
26570,0,0,0.179739672,0,0
26571,0,0,0,0,11.98935843
26572,0,0,0.784536617,0,19.61341543
26573,0,0,0.826200695,0,0
26574,0,0,0,0,0
26575,0,0,0,0,0
26576,0,0,0,0,0
26577,0,0,0,0,0
26578,0,0,0,0,2.298358743
26579,0,0,0,0,0
26580,0,0,0,0,3.836548735
26581,0,0,0,6.993464145,0
26582,0,0,0,0,8.734628853
26583,0,0,0,0,0
26584,0,0,56.41917125,0,137.6077348
26585,0,0,3.677013244,0,0
26586,0,0,0,0,0
26587,0,0,0,0,0
26588,0,0,0,0,22.73286374
26589,0,0,0,0,0
26590,0,0,0,10.90020898,0
26591,0,0,0.511647776,1.513624671,0
26592,0,0,0,0,0
26593,0,0,0,0,0
26594,0,0,0,0,0
26595,0,0,0,0,0
26596,0,0,0,0,0
26597,0,0,0,0,0
26598,0,0,0.354165865,0,0
26599,0,0,1.064846236,0,8.873718636
26600,0,0,0,0,0
26601,0,0,1.984553422,0,11.90732053
26602,0,0,0,0,0
26603,0,0,0,0,0
26604,0,0,0,0,0
26605,0,0,0,0,29.16718142
26606,0,0,0,0,0
26607,0,0,0.301385816,0,0
26608,0,0,0,0,0
26609,0,0,0,0,0
26610,0,0,1.140070934,0,0
26611,0,0,1.825608182,0,0
26612,0,0,0,0,0
26613,0,0,23.3353576,0,0
26614,0,0,0,0,0
26615,0,0,0,0,0
26616,0,0,0,0,0
26617,0,0,0,0,0
26618,0,0,0,8.96003008,0
26619,0,0,0,0,0
26620,0,0,0.198215239,0,0
26621,0,0,4.461980965,0,0
26622,0,0,0,0,0
26623,0,0,0,0,0
26624,0,0,0,0,0
26625,0,0,0,0,0
26626,0,0,8.296037249,0,0
26627,0,0,0,0,0
26628,0,0,0,0.15279903,0
26629,0,0,0,0,3.610002859
26630,0,0,0,0,0
26631,0,0,0,0,0
26632,0,0,0,0,0
26633,0,0,3.493546506,0,0
26634,0,0,1.414198177,0,16.97037812
26635,0,0,13.3725059,0,27.29082836
26636,0,0,0,0,0
26637,0,0,0,0,0
26638,0,0,1.595329153,0,0
26639,0,0,30.65612557,0,0
26640,0,0,0,0,0
26641,0,0,0,0,0
26642,0,0,0,0,7.041552814
26643,0,0,8.454304699,0,0
26644,0,0,9.378921463,0,0
26645,0,0,0,0,6.320540098
26646,0,0,0,0,4.359807942
26647,0,0,0.887449874,0,0
26648,0,0,0,0,70.04394045
26649,0,0,0,0,0
26650,0,0,0,0,0
26651,0,0,0,0,0
26652,0,0,0,0,0
26653,0,0,0,0,0
26654,0,0,0,0,0
