FID_Fresno_fields,TNC,Krat,Kitfox,Corridors,CPAD
24097,0,0,0,0,11.41303001
24098,0,0,0,0,0
24099,0,0,0,0,0
24100,0,0,0,0,0
24101,0,0,0,0,0
24102,0,0,0,3.717801336,0
24103,0,0,0,0,0
24104,0,0,1.383391584,0,0
24105,0,0,0,0,0
24106,0,0,0,0,0
24107,0,0,0,0,0
24108,0,0,0,0,0
24109,0,0,0,0,0
24110,0,0,0,0,0
24111,0,0,0,0,0
24112,0,0,0,5.007512083,6.31199002
24113,0,0,0,0,0
24114,0,0,0,0,10.90006675
24115,0,0,0,0,0
24116,0,0,0,0,0
24117,0,0.156912945,0,0,0
24118,0,0,0,0,0
24119,0,0,0,0,0
24120,0,0,1.642429871,0,0
24121,0,8.238065592,16.47613118,0,0
24122,0,0,0,0,0
24123,0,0,0,0,0
24124,0,0,0,0,0
24125,148.0099811,1.480099811,2.466833018,85.47576408,148.0099811
24126,0,0,0,0,0
24127,0,0,0,0,0
24128,0,0,0,0,3.14970932
24129,0,0,0,0,0
24130,0,0,6.782290849,0,0
24131,0,0,0,4.596649557,0
24132,0,0,0,0,0
24133,0,0,0,0,0
24134,0,0,0,0,0
24135,2.565714394,0,0,0,0
24136,0,0,0.123003539,0,12.30035388
24137,0,0.620761294,0,124.1522589,0
24138,0,0,0,0,2.220281134
24139,0,0,0,0,0
24140,0,0,0,0,0
24141,0,0,0,0,0
24142,0,0,0,0,0
24143,0,0.256045648,0,3.584639073,51.20912962
24144,0,0,0,0,0
24145,0,0,0,0,22.06957703
24146,0,0,0,0,0
24147,0,0,3.303607398,0,18.87775656
24148,0,0,0,0,0
24149,0,0,0,0,0
24150,0,0,0,0,0
24151,0,0,0,0,0
24152,0,0,0,0,0
24153,0,0,0,0,0
24154,0,0,0,0,0
24155,0,0,0,0,0
24156,76.47568722,0,45.05864815,0,82.67641862
24157,0,0,0,0,0
24158,0,0,0,0,0
24159,0,0,15.00990104,0,57.73038862
24160,0,0,0,0,0
24161,0,0,0,0,0
24162,0,0,0,0,1.718687108
24163,0,0,0,0,0
24164,0,0,0,0,0
24165,0,0,0,0,0
24166,0,0,0,0,0
24167,0,0.875751132,4.253648357,0,0
24168,0,0,0,0,0
24169,0,0,0,0,1.958700097
24170,0,0,1.148987202,0,0
24171,0,0,7.818672929,0,16.12097511
24172,0,0,1.073804133,0,0
24173,0,0,0,0,0
24174,0,0,0,0,0
24175,0,0,0,0,0
24176,0,0,0,0,1.629556061
24177,0,0,0,0,0
24178,0,0,0,0,0
24179,0,0,0,0,0
24180,0,0.019848247,0.039696494,0,0
24181,0,0,0,0,0
24182,0,0,0,0,1.196910393
24183,0,19.07899848,26.51657416,0,0
24184,0,0,6.954174998,0,0
24185,0,1.296331006,1.94449651,43.75117147,0
24186,0,0,0,0,0
24187,5.509779572,1.239700404,4.407823657,0,13.77444893
24188,0,0,0,0,0
24189,0,0,0,0,0
24190,0,0,0,0,1.331360399
24191,0,0,0,0,0
24192,0,0,1.022666439,0,0
24193,0,0,0,0,5.648982417
24194,0,0,0,0,29.84720662
24195,0,0,0,19.88664027,0
24196,0,0,0,0,0
24197,0,0,0,0,0
24198,0,0,0,0,0
24199,0,0,0,0,531.6822417
24200,0,0,0,0,17.51241058
24201,0,0,0,0,0
24202,0,0,0,0,0
24203,0,0,0,0,17.42657083
24204,0,0,0,0,0
24205,0,0,0,0,0
24206,0,0,0,0,33.29391096
24207,0,0,0,0,0
24208,0,0,0,0,0
24209,0,0,0,0,0
24210,0,0,0,0,0
24211,0,0,0,0,0
24212,0,0,9.4251653,0,0
24213,0,0,0,0,0
24214,0,0,2.345934667,0,0
24215,0,0.066076345,0,4.405089694,4.405089694
24216,0,0,0,0,0
24217,0,0,0,0,4.541821419
24218,3.468400773,0,0,0,0
24219,0,0,0,0,0
24220,0,0,0,0,15.7171429
24221,0,0,0,0,0
24222,0,0,0,0,0
24223,0,0,0,0,0
24224,0,0,0.505369973,0,0
24225,0,0,0,0,0
24226,0,0,0,0,0
24227,0,0,0,0,0
24228,0,0,0,0,0
24229,0,0,7.805230122,0,0
24230,0,0,0,0,0
24231,0,0,1.020210236,0,0
24232,0,0,0,36.14075148,0
24233,0,0,0.953345204,0,0
24234,4.331779931,0.070626847,0,7.06268467,0
24235,0,0,0,0,0
24236,0,0,0,0,0
24237,0,0,0,0,0
24238,0,0,0,0,2.205420741
24239,0,0,0,0,0
24240,0,0.053879763,0,0,2.693988171
24241,0,0,2.806131541,0,15.58961967
24242,0,0,0,0,0
24243,0,0,0,0,0
24244,0,0,1.000295005,0,16.67158342
24245,0,0,0,0,20.8199752
24246,0,0,0,0,0
24247,0,0,0,0,0
24248,0,0,0,0,6.597782934
24249,0,0,0,0,0
24250,0,2.003046379,39.81813408,0,0
24251,0,0,0,0,0
24252,0,0,0,0,18.13133408
24253,0,0,0.575108212,0,0
24254,0,0,0,0,8.478064221
24255,0,0,0,0,0
24256,0,0,0,0,0
24257,0,0,0,0,0
24258,0,0,0,0,16.79107995
24259,0,0,0,0,0
24260,0,0,0,0,11.28487551
24261,0,0,0,0,0
24262,0,0,0,0,0
24263,0,0,0,0,0
24264,19.23636896,0,1.414438894,4.243316683,21.21658341
24265,0,0,0,0,0
24266,0,0,0,0,0
24267,0,0,0.778102219,0,0
24268,0,0,0,0,0
24269,0,0,0,0,0
24270,0,0,0.241631966,0,0
24271,0,0,0,0,0
24272,0,0,3.050742147,1.03414988,0
24273,0,0,0,0,0
24274,0,0,0,0,114.5218403
24275,0,0,0,0,0
24276,0,0,0,0,0
24277,0,0,0,0,0
24278,0,0,0,0,0
24279,0,0.186714748,0,0,0
24280,0,0,0,0,23.87639441
24281,0,0,0,0,0
24282,0,0,0,0,0
24283,0,0,1.533665788,0,0
24284,0,0,0,0,0
24285,0,0,0,0,0
24286,0,0,0,0,44.07421906
24287,0,0,0,0,0
24288,0,0,1.89920021,0,0
24289,0,0,0,0,58.91637474
24290,0,0,0,0,0
24291,0,0,0,0,0
24292,0,0.537568322,0,0,0
24293,0,0,0.201527281,0,0
24294,0,0,0,0,0
24295,0,0,0,0,45.57945794
24296,0,15.76337479,29.2748389,0,30.0254758
24297,0,0,0,0,0
24298,0,0,0,0,0
24299,0,0,0,86.78622221,0
24300,0,5.842353809,7.258682005,0,0
24301,0,0,0,0,0
24302,0,2.638461566,5.863247923,0,0
24303,0,0,0,0,0
24304,13.92896017,0,0.076814119,0.614512949,15.36282372
24305,0,0,0,0,0
24306,0,0,0,0,0
24307,0,0,0,0,0
24308,0,0,0,0,0
24309,0,0,0,0,0
24310,0,0,0,0,0
24311,0,0,0,0,0
24312,0,0,0,0,0
24313,0,0,0,0,0
24314,0,0,0,2.076826016,0
24315,0,0,0,0,0
24316,0,0,5.696429733,5.933780972,7.911707962
24317,0,0,0.393971813,0,0
24318,0,0,0,0,0
24319,0,0,0,0,8.953935982
24320,0,1.596173058,0,72.62587412,79.80865288
24321,0,0,0,0,0
24322,0,0,0,0,13.35784728
24323,0,0,0,0,7.606183346
24324,0,0,0,0,0
24325,0,0,0,0,0
24326,0,0,0,0,0
24327,0,0,0,0,0
24328,0,0,0,0,0
24329,0,0,0,51.7549675,115.0110389
24330,0,0,5.834559963,0,0
24331,0,0,0,0,0
24332,0,0,0,0,0.94387303
24333,0,0,0,0,0
24334,0,0,0,75.96215404,0
24335,0,0,0,0,0
24336,0,0,0,0,0
24337,0,0,1.661372464,0,0
24338,0,0,0,0,0
24339,0,0,1.110829671,0,0
24340,0,0,0,0,0
24341,0,0,0,0,0
24342,0,0,0,0,0.179777802
24343,0,0,0,0,0
24344,0,0,0,13.73247074,0
24345,0,0,0,0,0
24346,0.578282383,0,0,0,0
24347,0,1.045670446,0,0,0
24348,0,0,0,0,4.380992338
24349,0,0,13.94205865,0,0
24350,0,0,0,36.18406852,36.18406852
24351,0,0,0,0,0
24352,0,0,0,0,0
24353,0,0,3.387140426,0,0
24354,0,0,0,0,0
24355,0,0,0,3.083333711,0
24356,0,0,0,0,0
24357,0,0,0,0,0
24358,0,0,0,0,0
24359,0,0,0,0,0
24360,0,0,0,0,0
24361,0,0,0,0,0
24362,0,0,0,0,51.69216855
24363,0,0,0,0,0
24364,0,0,0,0,0
24365,0,0,0,0,0
24366,0,0,0,0,0
24367,0,0,0,4.988038093,0
24368,0,5.018847836,12.01881982,0,79.24496583
24369,7.206085591,0,0,11.97024185,0
24370,0,0,0,25.74800477,25.74800477
24371,0,0,0,0,0
24372,0,0,0,0,0
24373,0,0,0,0,0
24374,0,0,0,0,0
24375,0,0,0,0,0
24376,0,0,0,0,0
24377,0,0,0,0,12.35279479
24378,0,0,0,0,0
24379,0,0,0.3659613,0,0
24380,0,0,0,0,0
24381,0,0,0,0,0
24382,0,0,0,0,0
24383,0,0,0,0,0
24384,0,0,0,0,16.4391724
24385,0,0,0,0,5.076818175
24386,0,0,0,0,0
24387,0,0,0,0,0
24388,0,0,0,0,0
24389,0,0,0,0,0
24390,0,0,0,0,75.20609212
24391,0,0,0,0,0
24392,0,0,0,69.72719774,0
24393,0,0,0,24.18357171,0
24394,0,0,0,0,0
24395,0,0,0,0,0
24396,0,0,0,0,2.821356981
24397,0,0,0,0,4.75657703
24398,0,0,0,0,0
24399,0,0,0,0,0
24400,0,0,1.386691444,0,0
24401,0,5.00340487,11.25766096,0,98.81724618
24402,0,0,2.275735702,0,0
24403,0,0,0.123135517,0,0
24404,8.935002139,0,0,0,0
24405,0,0,0,0,49.82805452
24406,0,0,0,0,0
24407,0,0,0,0,7.073979187
24408,0,0,0,0,38.57683475
24409,0,0,1.954544626,0,0
24410,0,0,0,0,0
24411,0,1.560052533,4.680157598,0,0
24412,0,0,0,0,0
24413,0,0.266070517,0.684181329,0,0
24414,0,0,0,0,1.70346966
24415,0,0,0,0,0
24416,0,0,0,0,6.114375889
24417,21.23170715,0,11.5712804,18.25926815,0
24418,3.03999284,6.83998389,12.91996957,0,18.99995525
24419,0,0,0,0,0
24420,0,0,0,0,0
24421,0,0,0,0,0
24422,0,0,0.952469407,0,0
24423,0,0,41.49893503,0,53.79491578
24424,0,2.911671949,1.747003169,0,66.15318668
24425,0,0,0,0,6.82297954
24426,0,0,0,0,0
24427,0,0,0,0,0
24428,0,0,0,0,0
24429,0,0,0,0,1.893564036
24430,0,0,0.088674787,0,0
24431,0,0,0,0,0
24432,0,0,0,0,0
24433,0,0,0,0,7.219230099
24434,0,0,0,0,0
24435,0,0,0,0,0
24436,0,0,0,5.22590656,0
24437,0,0,0,0,0
24438,0,0,0,5.031359543,0
24439,0,0,0,0,0
24440,0,0,0,0,0
24441,0,0,0,0,0
24442,0,0.861094852,0,34.32078053,0
24443,0,0,0,0,0
24444,0,0,0,0,6.135122675
24445,0,0,0,0,0
24446,0,0,0,0,0
24447,0,0,0,2.186922044,0
24448,0,0,6.555390477,0,0
24449,0,0,0,0,0
24450,0,0,0,0,0
24451,0,0,0,0,0
24452,0,0,0,0,0
24453,0,0,0,0,0
24454,0,0,0,0,53.13269521
24455,0,0,0,0,89.24755996
24456,0,0,0,53.92507836,0
24457,0,0.846271767,2.538815302,0,1.128362357
24458,0,0,0,2.985087113,0
24459,0,0,0,0,0
24460,0,0,0,0,0
24461,0,0,0.134568216,0,0
24462,0,0,0,0,0
24463,0,0,0.056542276,2.827113783,0
24464,0,0,0,0,0
24465,0,0,0,0,58.11156747
24466,0,0,0,0,0
24467,0,0,0,0,0
24468,0,0,0,0,169.8585666
24469,0,1.24542838,4.403478915,0,53.375502
24470,0,0,0,8.766156952,8.766156952
24471,0,0,0,0,6.54522177
24472,0,0,0,0,0
24473,0,0,0,0,0.92158244
24474,0,0,0,0,0
24475,0,0,0,0,0
24476,0,0,0,0,0
24477,0,0,0,0,0
24478,0,0,0,0,0
24479,0,0,0,0,0
24480,0,0,0,0,0
24481,0,0.625301209,0.937951813,0,31.26506044
24482,0,0,0,0,0
24483,0,0,0,0,0
24484,0,0,0,0,0
24485,0,0,0,0,0
24486,0,0,0,18.74914788,0
24487,0,0,0,10.52957108,0
24488,0,0,0,0,0
24489,0,0.363053789,0,0,0
24490,0,0,0,34.37998144,0
24491,0,0,0,0,72.76611172
24492,0,0,0,0,0
24493,0,0,0.06067354,0,1.07070953
24494,0,0,0,0,0
24495,0,0,0,0,0
24496,0,0,0,0,73.32590326
24497,0,0,0,0,0
24498,0,0,0,0,0
24499,0,0,0,0,0
24500,0,0,0,0,0
24501,0,0,0,0,0
24502,0,0,0.257587251,0,0
24503,0,0.037142366,0.118855572,0,7.428473255
24504,0,0,0,0,0
24505,0,0,0,0,0
24506,0,0,0,0,0
24507,0,0,0,0,0
24508,0,0,0,0,0.539630375
24509,0,0,0,0,0
24510,0,0,0,0,0
24511,0,0,0,0,0
24512,0,0,0,0.473437573,0
24513,0,0,0,0,0
24514,1.209840013,0,0,0,9.678720104
24515,0,0,0,0,0
24516,0,0,0,0,0
24517,0,0,0,0,1.221558711
24518,0,0,0,0,1.919246974
24519,0,0,0,0,0
24520,0,0,0,0,0
24521,0,0,0,0,0
24522,0,0,0,0,0
24523,0,0,0,0,0
24524,0,0,0,0,0
24525,0,0,0,0,0
24526,0,0,0,0,78.34448632
24527,0,0,0,0,0
24528,2.470802537,0.123540127,0,18.53101903,0
24529,0,0,0,0,0
24530,0,0.76175925,2.285277751,0,0
24531,0,0,0,0,0
24532,0,0,0,0,0
24533,0,0,0,0,0
24534,0,0,0,0,0
24535,0,0,0,0,0
24536,0,0,0,0,0
24537,0,0,0,0,0
24538,0,5.304297567,4.80701967,0,0
24539,0,0,0,0,75.53792187
24540,0,0,0,0,0
24541,0,0,0,0,0
24542,0,0,0,0,7.493431538
24543,0,0,0.29991048,0,0
24544,0,0.261205234,14.23568524,0,0
24545,0,0,0,0,0
24546,0,0,12.94010989,0,0
24547,0,0.131001989,0,0,0
24548,0,0,0,0,5.037256842
24549,0,0,0,0,0
24550,0,0,0,26.25512275,12.53085404
24551,0,0,0,0,0
24552,0,0,0,0,0
24553,0,0,0,125.2798549,0
24554,0,0,0,0,4.644780118
24555,0,0.274449294,0,0.274449294,0
24556,0,0,0.62007276,0,0
24557,0,0,0,6.186033358,0
24558,0,0,0,0,0
24559,0,0,0,0,0
24560,0,0,3.308936629,0,0
24561,0,0,0,0,0
24562,0,0,0,0,0
24563,0,0,0,10.13851123,0
24564,0,0,0,0,0
24565,1.766772393,0.588924131,0,8.76842595,0
24566,0,0,52.45890935,0,0
24567,0,0,0,5.828167827,5.828167827
24568,0,0,0,0,0
24569,0,0,2.453145462,0,8.315747331
24570,0,0,10.09276035,0,0
24571,0,0,0,0,8.517994655
24572,0,0,0,0,3.480894699
24573,1.686409606,0,0.665688002,8.875840033,8.875840033
24574,0,0,0,0,9.21196995
24575,0,0,0,0,151.2143498
24576,0,0,0.748996268,0,0
24577,0,0,0,0,0
24578,0,0.190502644,0,0,0
24579,0,0,0,0,0
24580,0,0,0,0,0
24581,0,0,0,0,167.9284827
24582,0,0.492994048,1.478982144,0,0
24583,0,0,0,0,0
24584,0,0,0.184990665,0,55.49719943
24585,0,0,0,8.639350591,0
24586,0,0,0,0,0
24587,0,0,0,0,0
24588,0,0.4729783,1.418934899,94.59565997,94.59565997
24589,0,0,0,0,46.73573338
24590,0,0.091698129,0,0,18.33962587
24591,0,0,0,0,3.071426437
24592,0,0,0,0,0
24593,0,0,0.123380858,24.67617159,8.636660058
24594,0,0,0,0,0
24595,0,0,0,0,0
24596,0,0,0,0,8.408260778
24597,0,0,0,0,0
24598,0,0,0,0,0
24599,0,0,0,0,0
24600,0,0,0,0,17.1123531
24601,0,0,0,0,0
24602,0,0,0,0,0
24603,0,0,0,38.19362858,70.72894181
24604,0,0,0,0,0
24605,0,0,1.124267563,0,0
24606,0,9.943655742,0,41.43189893,41.43189893
24607,0,0,0,0,0
24608,0,0,0,0,0
24609,0,0,2.982795452,0,113.3462272
24610,0,0,0,0,0
24611,0,0,0,0,0
24612,0,0,0,35.65160422,0
24613,0,0,0,0,0
24614,0,0.186610444,0.783763864,0,0
24615,0,0,0,0,0
24616,0,0,0.461253918,0,0
24617,0,0,0,0,0
24618,0,0,0,0,0
24619,0,0,0,0,13.08383289
24620,0,0,0,0,0
24621,0,0,30.2076169,0,0
24622,0,0,0,0,0
24623,0,0,0,0,0
24624,0,0,0,0,2.106454559
24625,0,0,9.374027381,10.1891602,0
24626,0,0.555007219,4.10705342,0,0
24627,0,0.359240359,2.514682512,0,0
24628,0,0,0,0,0
24629,0,0,0,0,7.733207868
24630,0,0,0,0,21.60039854
24631,0,0,0,0,0
24632,0,0,0,0,0
24633,0,0,6.598706002,0,0
24634,0,0,0.219515387,0,10.97576936
24635,0,0,0,0,0
24636,0,0,0,0,0
24637,0.269456627,0.359275503,0,53.89132542,6.197502423
24638,0,0,0,0,0
24639,0,0,0.067389478,0,0
24640,0,0,0.170975054,0,0
24641,30.85538119,1.58232724,4.153609006,9.493963443,79.11636202
24642,0,0,1.277177222,0,0
24643,0,0,0,0,60.1492582
24644,0,0,0,0,15.12813371
24645,0,0,0,0,0
24646,0,0,0,0,0
24647,0,0,0,0,0.402508418
24648,0,0,0,0,0
24649,30.33609025,0,0,24.90276066,0
24650,0,0,0,113.2587811,0
24651,0,0.772893528,1.545787055,0,0
24652,0,0,1.150118353,0,0
24653,0,0,0,0,18.12695513
24654,0,0,0,0,0
24655,0,0,0,0,0
24656,0,0.023014206,0.34521309,0.184113648,3.452130905
24657,0,0,0,0,25.59692423
24658,0,0,0,0,31.72457123
24659,0,0,0,0,0
24660,0,0,0,0,0
24661,0,0,0,0,0
24662,0,0,0,0,0
24663,0,0,0,0,0
24664,0,0,0,0,0
24665,0,0,0,1.570432841,0
24666,0,0,0.033274296,0,0
24667,0,0,0,0,0
24668,3.108376826,0,0,9.664226132,0
24669,0,0,0,0,6.24599494
24670,0,0,0,0,0
24671,0,0,0,0,0
24672,0,0,0,0,0
24673,0,0,0,0,0
24674,0,1.277476979,2.980779619,0,0
24675,0,0,0,0,0
24676,0,0,0,0,0
24677,0,0,0,0,71.51519823
24678,0,0,0,0,0
24679,0,0,0,0,0
24680,0,0,0,0,0
24681,7.815840984,0,0,0,0
24682,0,0,0,0,15.35577744
24683,0,0,0,0,10.2850913
24684,0,0,0.175591202,0,0
24685,0,0,0,0,0
24686,0,0,0,0,0
24687,0,0.925580973,25.22208151,0,0
24688,0,0,0,0,50.77505926
24689,0,0.593120383,2.372481533,59.31203831,0
24690,0,0.988436366,3.459527282,0,0
24691,0,0,0,0,0
24692,0,0,0,0,0
24693,0,0,0,0,0
24694,0,0,0,0,0
24695,0,0,0,0,0
24696,0,0,0.45630728,0,0
24697,0,0,12.24687266,73.48123596,73.48123596
24698,0,0,13.62031243,0,0
24699,0,0,0,0,0
24700,0,0,0,0,11.96799282
24701,0,0,0,0,0
24702,0,0,0,0,0
24703,0,1.883526421,4.215511514,0,9.058865168
24704,0,0,15.87151617,0,0
24705,15.7142113,0.582007826,0,116.4015652,108.8354634
24706,0,0,0,0,3.263360586
24707,0,0,0,0,0
24708,0,0,0,0,0
24709,0,0,0,0,0
24710,0,0,0,0,0
24711,0,0,0,0,17.00155441
24712,0,0,0,0,2.594670934
24713,0,3.014874846,0,0,75.37187115
24714,0,0,0,0,1.523329352
24715,0,0,0,0,0
24716,0,0,0,0,0
24717,0,0,0.480497886,0,0
24718,0,0,0,0,0
24719,0,0,0,0,0
24720,0,0,0,6.919561131,62.90510119
24721,0,0,0,0,0
24722,0,0,0,0,2.167396101
24723,0,0,0,0,0
24724,0,0.40658417,0.542112227,0,81.31683408
24725,0,0,0,0,0
24726,0,0,0,0,0
24727,0,0,0,0,0
24728,0,0,0.24389446,0,0
24729,0,0,0,0,0
24730,0,0,0,0,0
24731,0,0,0,0,0
24732,0,0,0,1.293492676,0
24733,0,0,0,0,0
24734,0,0,0.371175642,3.374324016,3.374324016
24735,0,0,0,0,0
24736,0,0,0,0,0
24737,0,1.23764905,10.21060466,0,0
24738,0,0,0,0,0
24739,0,0,0.69220635,0,0
24740,0,0,0.9112715,0,0
24741,0,0,0,0,0
24742,0.872667012,0,0.216048629,0,1.270874289
24743,0,0,0,0,0
24744,0,0,0,0,46.91122295
24745,0,0,0,7.672632986,0
24746,0,0,0,0,0
24747,0,0,0,0,0
24748,0,0,0,0,0
24749,0,0,0,0,3.606046964
24750,0,0,0,0,0
24751,0,0,0,0,0
24752,0,0,0.740961285,0,0
24753,0,0,4.263377083,0,0
24754,0,0,0,0,13.82504132
24755,0,0,0,0,0
24756,0,0,0.787616366,0,0
24757,0,0,0,0,8.639497452
24758,0,0,0,0,0
24759,0,0,0.503304759,0,0
24760,0,0,0.714663344,0,0
24761,0,0,0,0,0
24762,0,0,0,0,10.58101559
24763,0,0,36.1289588,0,0
24764,0,0,0,0,0
24765,0,1.503946856,6.391774136,75.19734278,75.19734278
24766,0,0,0,0,0
24767,0,0,0,0,0
24768,0,0,0,0,155.5430018
24769,0,0,0,0,0
24770,0,0,0,0,0
24771,0,0,18.6513493,0,0
24772,0,0,0,0,0
24773,0,0,0,0,6.538792648
24774,0,0,0,0,0
24775,0,0,0,0,0
24776,0,0,0,0,0
24777,0,0,0,0,0
24778,0,0,0,0,0
24779,0,0,0,0,0
24780,0,0.331255072,0.62110326,0,4.1406884
24781,0,0,0.694694238,0,0
24782,0,0,0,0,0
24783,0,0,0.01218715,0,0
24784,0,0,0,0,0
24785,0,0,0,0,0
24786,0,0,0,0,0
24787,0,0,0,0,0
24788,0,0,0,0,0
24789,0,0,0,0,0
24790,0,0,0,0,0
24791,0,0,2.323453779,0,154.8969186
24792,0,0,0.956712094,0,0
24793,0,0,0,0,4.436483872
24794,0,0,0,0,0
24795,0,0,0,0,0
24796,0,0,0,0,0
24797,0,0,0,0,0
24798,0,0,0,0,0
24799,0,0,0,0,0
24800,0,0,0,0,0
24801,0,0,0,0,9.070513191
24802,0,0,0,0,0
24803,0,0,0,0,0
24804,0,0,0,0,0
24805,0,0,0,0,12.54978251
24806,0,0,0,0,131.2677365
24807,0,0,0,0,0
24808,0,0,0,0,1.764003118
24809,0,0,0,0,0
24810,0,0,0,0,0
24811,0,0,0,0,0
24812,0,0,0,0,0
24813,0,0,0,0,0
24814,0,0,0,0,20.3662497
24815,0,0,2.969395964,0,0
24816,0,0,0,15.94847423,0
24817,0,0,0,0,0
24818,0,0.161892697,0,32.37853942,0
24819,0,0,0,0,3.537044547
24820,0,0,0,0,0
24821,0,0,0.571873159,0,0
24822,0,0.101515263,1.556567373,0,0
24823,0,0,3.46548331,0,0
24824,0,0,0,0,7.53841712
24825,0,0,0,0,0
24826,0,0,0,0,0
24827,0,0,0,0,0
24828,0,0,0,0,0
24829,0,0,0,0,0
24830,0,0,0,0,0
24831,0,0,0,0,0
24832,0,0,0,0,36.35060271
24833,0,0,0,0,0
24834,0,0,0,0,0
24835,0,0,0,0,0
24836,0,0,0,0,20.27670513
24837,0,0,0,0,0
24838,0,0,0,0,0
24839,1.53631783,0,0,1.53631783,0
24840,0,0,0,0,2.225761533
24841,0,0,0,0,0
24842,0,0,0.379012885,0,14.7815025
24843,0,0,0,0,4.273086295
24844,2.46910269,0,0,0,3.347935851
24845,0,0,0,0,0
24846,0,0,0,0,4.072058019
24847,0,0,0,0,234.9848924
24848,0,0,0,0,0
24849,0,0,25.80449073,0,0
24850,0,0,0,0,0
24851,0,0,0,0,0
24852,7.522908071,3.518779582,6.309535801,12.1337227,0
24853,0,0.429511678,2.147558392,46.81677295,0
24854,0,0,0,0,0
24855,0,0,0.233325638,0,0
24856,3.723615158,0,0,3.723615158,3.723615158
24857,0,0.185720151,0.928600754,0,37.14403018
24858,0,0,0,0,0
24859,0,0,0,0,0
24860,0,0,0,0,27.2535354
24861,0,0,0,0,0
24862,0,0,0,0,0
24863,0,0.293959913,0,14.69799564,14.69799564
24864,0,0,0,0,0
24865,0,0,0,0,0
24866,0,0,0,0,0
24867,0,0,0,0,0
24868,0,0,0,0,54.555804
24869,0,0,0,0,4.972124413
24870,0,0,0,0,0
24871,0,0,0,0,0
24872,0,0,0,0,0
24873,0,0,0,0,0
24874,0,0,0,0,0
24875,0,0,0,0,0
24876,0,0,0,0,0
24877,0,0,0,0,0
24878,0,0,0,0,0
24879,0,0,0,0,0
24880,0,0.511255429,2.172835572,0,0
24881,51.33226912,0.363200017,20.70240099,0,72.64000348
24882,0,0,1.017580343,0,0
24883,0,0,0,0,0
24884,0,0,0,0,0
24885,0,0,0,0,0.43925219
24886,0,0,0.645203332,0,0
24887,0,0,0,0,0
24888,0,0,0,0,0
24889,0,0,0,0,0
24890,0,0,0,0,0
24891,0,0,0,0,13.64051171
24892,0,0,0,0,0
24893,3.546683427,1.773341713,1.773341713,88.66708567,74.03701654
24894,0,0,0,0,0
24895,0,0,0,0,0
24896,0,0,0.133493569,0,0
24897,0,0,0,0,0
24898,0,0,0.290425991,0,0
24899,0,0,0,0,0
24900,0,0,0,0,0
24901,0,0,0,0,0
24902,0,0,0,0,0
24903,0,0,0,0,0
24904,0,0,0,0,0
24905,0,0,0,0,0
24906,0,0,0,0,0
24907,0,0,0,0,0
24908,0,0,0,0,0
24909,0,0,0,0,0
24910,0,0,0,0,0
24911,0,0,0,0,0
24912,0,0,0,0,0
24913,0,0,0.119934446,0,0
24914,12.61490861,0,10.05999041,39.92059686,0
24915,0,0,0,0,0
24916,0,0,0,0,0
24917,0,0,0,36.54453485,0
24918,0,0,13.62098422,0,0
24919,0,0,24.75654088,16.25627289,0
24920,0,0,0,0,0
24921,0,0,0,0,76.50044411
24922,0,0,0,0,11.55574717
24923,0,0,0,0,22.87351588
24924,0,0,0,0,0
24925,0,0,0,0,0
24926,0,0,0,0,102.4799865
24927,0,0,0,0,5.084990652
24928,0,0.081230692,4.548918766,0,0
24929,0,0,0,0,0
24930,0,0,2.474297193,123.7148596,51.96024105
24931,0,0,0,6.72518488,0
24932,0,0,0,0,0
24933,0,0,0,0,0
24934,0,0,0,0,0
24935,0,0,0.105377043,0,0
24936,0,0,23.76314333,0,0
24937,0,0,0,0,0
24938,0,0,4.880452765,0,0
24939,0,0,0.081664696,0,0
24940,0,0,0,0,0
24941,0,0,0,0,0
24942,0,0,0,0,13.29187774
24943,0,0,0,0,1.679758275
24944,0,0,0,0,0
24945,0,0,0,0,0
24946,0,0,0,0,8.057943144
24947,0,0,0,0,29.50987709
24948,0,0.387792759,3.877927585,0,0
24949,0,0,0,0,2.678611089
24950,0,0.712921633,2.376405443,0,0
24951,0,0,0,0,0
24952,0,0,0,0,0
24953,0,0,0,0,0
24954,0,0,0,0,0
24955,0,0,0,6.86247317,0
24956,0,0,0,0,0
24957,0,0,0,0,0
24958,0,2.074137109,6.222411327,0,0
24959,0,0,0,0,0
24960,0,0,0,0,0
24961,0,0,3.53224527,0,0
24962,0,0,0,0,0
24963,0,0,1.987253449,0,0
24964,0,0,0,0,0
24965,0,0,0,0,0
24966,0,0,1.108110341,0,44.32441365
24967,0,0,0,0,12.49541786
24968,0,0,0,2.867171994,0
24969,0,0,0,0,5.105360961
24970,0,0,0,77.13187746,0
24971,0,0,0,0,0
24972,0,0,0,0,0
24973,0,0,0,0,0
24974,0,0,0,0,0
24975,0,0,0,0,0
24976,0,0,0,0,3.855077484
24977,0,0,16.02398227,0,0
24978,0,0,0,0,20.08488245
24979,0,0,0,0,4.954457432
24980,0,0,0,0,0
24981,0,0,0,0,0
24982,0,0,0,0,0
24983,0,0,0,0,0
24984,0,0,0,0,0
24985,0,0,0,0,0
24986,0,0.514906571,1.544719714,0,50.58957063
24987,0,0,0,0,0
24988,0,0,0,0,0
24989,0,0,4.234507883,0,0
24990,0,0,0,0,7.683535682
24991,0,0,0,0,0
24992,0,0,0,0,0
