FID_Kings_fields,TNC,Krat,Kitfox,Corridors,CPAD
3070,0,0,0.242860436,16.19069571,16.19069571
3071,0,0,1.381753567,0,0
3072,0,0,3.503691803,0,0
3073,7.615908969,0,3.948989836,0,0
3074,0,0,0,0,0
3075,0,0,0,0,2.987628218
3076,4.277734103,0,0,122.6283776,0
3077,0,0,0,0,1.511703416
3078,2.504565937,0,0,0,0
3079,0,0,16.7886665,0,0
3080,0,0,0,0,0
3081,0,0,1.599763137,0,0
3082,0,0,5.310301792,0,48.27547084
3083,0,0,0.354379173,0,0
3084,0,0,14.60081901,0,0
3085,0,0,0,0,0
3086,0,0,0.468628773,0,0
3087,0,0,0.366907987,0,0
3088,0,0,1.068709767,0,0
3089,0,0,4.469686687,0,0
3090,6.843214854,0,0,0,0
3091,0,0,0,0,0
3092,0,0,0,0,0
3093,0,0,0,0,0
3094,0,0,0,0,0
3095,0,0,0,0,0
3096,0,0,0,0,0
3097,0,0,0,0,0
3098,0,0.467403717,1.55801239,0,0
3099,0,0,0,0,0
3100,0,0,0.445313097,0,0
3101,0,0,1.237633778,0,0
3102,0,0,2.910988731,0,0
3103,0,0,22.80014023,0,9.324131422
3104,0,0,0,0,0
3105,0,0,13.77595205,0,0
3106,0,0,0,0,36.59196622
3107,0,0,12.85015533,0,0
3108,0,0,53.27984382,0,0
3109,0,0.380495101,0.380495101,0,0
3110,0,0,0,0,0
3111,0,0,13.8956405,0,28.31564479
3112,0,0,0,0,0
3113,0,0,0,0,0
3114,12.77140523,0,7.391111112,21.08640523,0
3115,0,0,1.190690068,0,0
3116,0,0.267905007,0,0,0
3117,0,0,0,0,0
3118,34.54601578,1.001333791,2.503334477,75.10003431,0
3119,18.72642073,0,0,0,0
3120,0,0,1.791065937,0,0
3121,0,0,0,0,0
3122,0,0,0,0,0
3123,0,0,0,0,0
3124,0,0,0,0,73.66546223
3125,0,0,0.075623818,0,0
3126,0,0,0,0,0
3127,0,0,0.051426615,0,0
3128,0,0,0.470045088,0,0
3129,9.102883108,0,1.251646427,0,0
3130,15.51078663,11.94330571,14.2699237,0,15.51078663
3131,0,0,0,0,0
3132,0,0,0,0,0
3133,0,0,0,0,0
3134,0,0,0,0,0
3135,0,0.350793442,0.760052458,0,17.53967212
3136,0,0,0,0,0
3137,0,30.4284393,54.95285306,0,0
3138,0,0,0.243715122,0,0
3139,0,0,0,0,0
3140,0,0,0,0,0
3141,0,0,0,0,0
3142,0,0,0,34.11007017,0
3143,0,0,1.159286331,0,0
3144,0,0,0,0,0
3145,0,0,0,0,0
3146,0,0,0,0,0
3147,0,0,0.33905632,0,0
3148,13.6833094,0,0.082929148,0,0
3149,0,0,0,0,0
3150,0,0,8.000141217,0,0
3151,0,0,0,0,0
3152,0,0,17.84390312,0,9.20975645
3153,2.010242155,0,1.105633185,0,0
3154,0,0,0,0,2.758001894
3155,0,0,7.488706581,0,0
3156,0,0,20.13684725,0,0
3157,0,0,0.140936722,0,0
3158,0,0,0,0,0
3159,0,0,0,0,0
3160,0,0,5.358417233,0,0
3161,0,0.239135461,0.494954792,0,0
3162,0,0,0,118.9796964,118.9796964
3163,0,0,0,0,0
3164,0,0,7.855164461,0,0
3165,0,0,0,0,0
3166,0,0,0.505278101,0,0
3167,0,0,0.048525705,0,7.278855802
3168,0,0,0.056763172,0,0
3169,0,0,0.452392522,0,0
3170,0,0,0,0,0
3171,0,0,1.127249243,0,0
3172,0,0,0,2.170552713,2.170552713
3173,0,5.437781437,8.156672156,0,0
3174,0,0,0,0,0
3175,301.619589,0,6.03239178,66.35630958,0
3176,0,0,25.44300053,0,0
3177,0,0,137.0451286,0,0
3178,17.94752517,0,0,0,0
3179,0,0,1.616947745,0,0
3180,0,0,1.608200275,0,0
3181,0,36.45570998,66.33743946,114.1482066,119.526918
3182,0,0,35.89045485,0,0
3183,0,2.001821274,4.146629781,0,0
3184,0,0,0,0,0
3185,0,0,12.22619225,0,0
3186,0,0,0,0,0
3187,2.444540301,0,0.143796488,0,0
3188,0,0,0,0,0
3189,0,0,0.082011911,0,0
3190,0,0,0,0,0
3191,0,0,1.929013875,0,0
3192,0,0,4.621561036,0,0
3193,0,0,0,0,0
3194,0,0,1.048338676,0,69.88924509
3195,0,0,0,0,0
3196,0,0,0.441753232,0,0
3197,0,0,0,0,0
3198,0,0,0,0,0
3199,0,0,0,0,0
3200,0,0,0.175203205,0,0
3201,0,0,0,0,0
3202,0,0,0.286913683,0,0
3203,0,0,0,0,0
3204,0,0,0,0,0
3205,0,0,0,0,0
3206,0,0,18.88637965,0,0
3207,0,28.48670936,26.88356122,0,0
3208,0,0,0,0,0
3209,0,0,0,0,21.23185603
3210,0,0,0,0,137.5943451
3211,0,0,1.873403399,0,0
3212,0,0,1.535476735,0,0
3213,4.625487377,0,0,10.22476157,0
3214,0,0,0,0,0
3215,0,0,0.90222122,0,0
3216,0,0.175569149,0.438922873,0,0
3217,0,0,0,38.27276427,0
3218,0,0,3.767368745,0,0
3219,0,0,0.841564534,0,0
3220,4.367342572,0,0.91714194,0,0
3221,0,0,4.189840071,0,0
3222,37.97543011,0,0,78.54009408,86.30779569
3223,0,0,0,0,0
3224,0,0,0,0,0
3225,3.258695809,0,0,0,0
3226,0,51.39287546,93.71641995,82.63168211,302.3110321
3227,0,3.234420094,4.851630141,10.51186531,0
3228,0,3.694424587,5.621950458,0,0
3229,0,0,0,0,0
3230,0,0,76.674587,0,144.6690321
3231,35.54507602,0,0,128.509121,0
3232,0,0,0,0,0
3233,0,0,70.14999354,0,134.9038337
3234,0,0.51312455,15.05165346,0,0
3235,0,0,0,0,0
3236,0,0,0.709406629,0,0
3237,24.52721175,0,12.07965178,0,0
3238,0,0,0,0,0
3239,0,0,0,0,0
3240,46.89842049,0,1.406952615,0,0
3241,0,0,3.617815188,0,0
3242,0,23.71944592,43.36211207,0,74.12326849
3243,0,0.698538943,11.64231572,0,0
3244,0,0,6.234498114,0,0
3245,0,0,3.264931988,0,0
3246,11.29532726,0,0,0,0
3247,0,0,0,0,0
3248,0,0,0,0,0
3249,0,0,7.804401317,0,0
3250,0,0,5.756001609,0,0
3251,0,0,0,0,0
3252,0,0,0,0,0
3253,0,0,0,10.05679636,0
3254,0,4.863726479,7.733121599,0,0
3255,0,0,4.004539645,0,0
3256,0,0,3.967694071,0,0
3257,0,0,0.189105089,0,0
3258,0,0,11.69302308,0,24.36046474
3259,0,0,0,0,0
3260,0,0,0,0,0
3261,0,0,0,0,0
3262,0,0.546046189,1.092092379,0,0
3263,0.225880106,0,0.041829649,0,0
3264,0,0,0,0,0
3265,0,0,0.308089855,0,0
3266,0,0,0,0,0
3267,0,0,0,0,0
3268,0,0,0.013323544,0,0
3269,0,0,0.179126067,0,0
3270,0,0,29.30574401,0,0
3271,0,0,5.505762454,0,0
3272,1.519303141,0,55.45456466,0,0
3273,0,0,0,0,0
3274,70.09304054,0,2.167825996,0,0
3275,0,0,2.192370055,0,0
3276,0,0,80.31473095,0,0
3277,0,0,0,0,0
3278,0,0,0,0,0
3279,0,0,0,0,0
3280,0,0,9.65724088,0,0
3281,0,0,9.438376316,0,41.94833918
3282,0,0,3.445151271,0,0
3283,0,0,24.3305666,0,14.55286227
3284,0,0,0,0,0
3285,0,0,0.151275705,0,0
3286,0,0,0,0,0
3287,0,0.676235633,1.521530173,0,0
3288,0,0,0,0,0
3289,0,0,1.372232432,0,0
3290,0,0,0,0,0
3291,0,0,0,0,0
3292,0,0,2.429521085,0,0
3293,0,0,0.347806535,0,0
3294,4.469966742,0.157235011,0,4.492428887,0
3295,0,0,0,0,0
3296,0,0,41.23243305,0,0
3297,0,0,18.14335709,0,0
3298,0,0,0,67.52455182,0
3299,0,0,0.76534966,0,76.53496604
3300,0,0,0,0,0
3301,0,0,0,0,0
3302,0,2.113365428,4.226730856,0,0
3303,0,0,0,0,0
3304,0,0,0.166904183,0,0
3305,0,0,0,11.04488192,0
3306,0,0,0,0,0
3307,0,0,0.080890969,0,0
3308,0,0.880863436,1.761726872,0,0
3309,0,0,3.953599663,0,0
3310,0.58160409,0,0,0,0
3311,1.801513665,0,0,0,0
3312,0,0,0.100686269,6.712417965,6.712417965
3313,0,0,0.373992207,0,0
3314,0,0,19.22647389,0,0
3315,0,0,0,0,0
3316,0,0,0,0,0
3317,5.496111644,0,0,26.8103007,0
3318,0,0,0,0,0
3319,0,0,0,0,0
3320,0,0,0,0,0
3321,0,0,0,0,3.218941986
3322,16.68353221,12.8463198,15.34884963,0,16.68353221
3323,0,0,1.984021103,0,0
3324,1.534335789,0,0.767167895,0,0
3325,1.280888383,0,0.504929913,0,0
3326,0,0,0,0,0
3327,17.11323884,0,2.535294644,74.79119199,76.05883931
3328,0,0,0,0,0
3329,0,0,0,37.43209986,0
3330,0,0,3.555892504,0,0
3331,0,0,1.5313276,0,0
3332,0,0,1.810667081,0,0
3333,4.257843298,0,1.916029484,0,0
3334,0,0,0.260982765,0,0
3335,0,0,0,44.87569051,0
3336,0,0.075586984,0.319145042,0,0
3337,0,0,0,0,0
3338,0,0,0,0,0
3339,0,0,0.140099075,0,0
3340,0,0,0,0,0
3341,0,0,6.33641181,0,0
3342,0,0,0,217.787846,80.581503
3343,0,84.448606,156.8331254,0,542.8838957
3344,0,0,7.767769143,0,0
3345,4.240187326,0.084803747,0.106004683,4.240187326,0
3346,0,0,0.165065766,0,0
3347,0,0.310379831,0.640784167,0,0
3348,0,0,0,138.2662116,0
3349,0,0,0.601412372,0,0
3350,0,0,0.130885891,0,0
3351,0,0.184413246,0.184413246,0,0
3352,0,0,3.567471039,0,0
3353,0,0.189357093,0.557780134,0,0
3354,0,0,0,0,0
3355,0,0,0,0,0
3356,1.706088444,0,0,0,0
3357,70.22010325,0,0,70.22010325,0
3358,0,0,0,0,0
3359,0,0,0.106287538,0,0
3360,0,0,0.173294953,0,0
3361,0,0,0.48994055,0,0
3362,0,0,2.325526702,0,0
3363,1.639835763,0,0,0,0
3364,0,0,0,0,0
3365,0,0,0,0,0
3366,0,0,0.510368107,0,0
3367,0,0,0,0,0
3368,0,0,0.130095,0,8.672999988
3369,0,0,0,0,0
3370,0,0,0,14.73293589,0
3371,0,0,0,0,0
3372,0,0,0,0,0
3373,6.969872962,0,0,0,0
3374,14.59693563,0,0,0,0
3375,27.42807219,0,0.924541759,0,0
3376,0,0,2.45412514,0,0
3377,0,0,0.653706572,0,0
3378,0,0,6.122828905,0,0
3379,0,0.2245467,0.898186799,0,0
3380,0,0,4.662166084,0,0
3381,0,0,0,0,0
3382,0,0,0,0,0
3383,0,0,0,0,0
3384,0,0,0,0,0
3385,0,0,61.8774566,0,91.09736666
3386,0,0,0,0,28.54845662
3387,0,0,119.692905,0,0
3388,0,0,0,0,0
3389,0,0,0.342004535,0,0
3390,0,0,3.630985156,0,0
3391,0,0,2.698110095,6.830658469,0
3392,0,0,0,0,0
3393,40.69251276,0,29.95421078,72.3422449,109.6437149
3394,28.42265242,0,0,62.82902115,0
3395,0,0,1.228821217,0,0
3396,0,0,0,0,19.04364232
3397,0,2.706098577,10.1122631,0,0
3398,0,0,8.254297924,0,0
3399,0,0,0,0,0
3400,0,0,0,0,0
3401,0,0,0,25.93217371,0
3402,0,0,0,0,0
3403,0,0,0.280544497,21.04083724,21.04083724
3404,0,0,0.946960763,0,0
3405,0,0,1.270098946,0,0
3406,0,0.409442639,1.247825187,0,0
3407,0,0,1.479627055,0,0
3408,0,0,2.195329424,0,0
3409,0,0,9.749476582,0,0
3410,0,13.38529842,25.36161805,0,0
3411,2.148932881,0,2.873874094,0,0
3412,0,29.18832891,58.37665782,0,0
3413,0,0,0,0,0
3414,0,0,0.040010237,0,0
3415,0,0,0,0,0
3416,0,0,0,0,0
3417,0,0,0,0,0
3418,0,0,0.065853357,0,0
3419,0,0,0,0,0
3420,0,0,0,0,0
3421,0,108.1520043,197.0293939,0,425.1123336
3422,0,0.498288703,1.245721757,0,11.39835408
3423,0,48.42175427,87.15915769,0,0
3424,0,0,0,0,0
3425,0,0,0,0,71.44286216
3426,0,0,0,0,0
3427,0,0,2.987554299,0,0
3428,0,0,0,0,0
3429,0,0,0,0,0
3430,0,0,0,0,0
3431,0,0,0,0,0
3432,0,0,0.059806872,0,0
3433,0,20.45476594,37.19048352,0,0
3434,0,0,0.18968425,0,0
3435,0,0,0,0,0
3436,0,0,3.48708744,0,0
3437,2.212333698,0,0,0,0
3438,1.173806733,0,0,0,0
3439,0,0,0,0,0
3440,0,0,0,0,0
3441,0,0,0,0,0
3442,0,0,0,0,0
3443,5.697046697,0,3.051989302,0,0
3444,0,0.362825248,19.59256338,0,0
3445,0,0,0,0,0
3446,0,1.860604022,3.721208043,62.02013405,0
3447,0,0,0,0,20.20515539
3448,0,0,0.658927473,0,0
3449,0,0,0.140971114,0,2.563111165
3450,0,0,0.377907095,0,0
3451,31.67805469,0,0,73.66989464,0
3452,0,0,6.6987576,0,0
3453,93.17485245,61.49540262,73.60813344,0,93.17485245
3454,0,0,0,158.4585355,0
3455,0,0,0.070748962,0,0
3456,0,0,0,0,0
3457,0,0,0,29.24690247,0
3458,1.216918337,0,0.101409861,0,0
3459,0,0,7.906594217,0,0
3460,0,0,0,0,0
3461,19.08825728,0,0,136.1629019,53.44712037
3462,0,0,0,0,0
3463,0,0,0,0,0
3464,0,0,5.203845966,19.63715459,2.061901232
3465,0,0,0,0,0
3466,0,0,0,0,0
3467,0,0,1.404901702,0,0
3468,0,0,0,0,0
3469,0,0,0.482457132,0,0
3470,0,0,0.183359492,0,0
3471,0,0,0,0,0
3472,0,0,0,0,0
3473,0,0,0.994387421,0,0
3474,0,9.455381548,11.44180624,15.89139756,15.33519865
3475,0,2.881346775,12.3257612,0,0
3476,0,0,0.180975059,0,0
3477,0,0,0,0,0
3478,0,0,119.9771833,0,0
3479,0,0,0,0,0
3480,0,0,0,0,0
3481,0,0,0.229210975,0,0
3482,0,0,0,0,0
3483,0,0,0,10.77656293,0
3484,0,0,0,0,3.107654104
3485,0,0,19.40412423,0,37.31562353
3486,0,0,0.897691919,0,0
3487,0,0,0,0,0
3488,0,0,0,0,0
3489,0,0,0,0,0
3490,0,0,0.972394248,0,0
3491,0,0,0,0,0
3492,0,0,3.470625205,0,0
3493,0,0,0.225078407,0,0
3494,0,0,0,0,0
3495,0,0,0.193789359,0,0
3496,0,0,1.173494822,2.133626949,0
3497,0,0,0,0,0
3498,0,0,0,0,0
3499,0,0,0,0,0
3500,0,0,0,0,0
3501,0,0,0,0,0
3502,0,0,0,0,0
3503,0,19.77545924,38.96928734,0,145.4077886
3504,0,0,16.40029115,0,0
3505,0,0,0,0,0
3506,0,0,0,0,0
3507,0,0,11.06694134,0,0
3508,0,0,19.90585418,0,0
3509,0,0,0,0,0
3510,0,0,0,0,0
3511,0,0,0.636170553,63.61705533,0
3512,0,0,0.062877232,0,0
3513,0,0,0,0,0
3514,0,0,0,0,0
3515,0,0,0,0,0
3516,0,0,0.632334527,0,53.74843484
3517,0,0,0.033222789,0,3.322278925
3518,65.98015434,0,0,194.0592775,194.0592775
3519,0,0,0.17329268,0,0
3520,0,0,0,0,0
3521,0,0,0,0,0
3522,0,0,8.258712874,0,0
3523,0,2.145762373,27.65649281,0,143.0508249
3524,0,0,0.11709868,0,0
3525,0,0,0,0,0
3526,0,0,1.438804568,0,0
3527,0,0,1.862828011,0,0
3528,0,0,0,0,0
3529,0,0,0,0,0
3530,5.254895799,0.26274479,0.875815967,0,0
3531,0,0,4.376153255,0,0
3532,0,0,0.816534434,0,0
3533,0,0,0,0,0
3534,0,0,1.258567789,0,0
3535,10.83131774,0,0,0,0
3536,0,0.154185711,0.284650544,0,0
3537,0,0,0.106333694,0,0
3538,0,0,29.85770874,0,0
3539,0,0,0,0,0
3540,6.289320467,0,0,0,0
3541,0,0,0,0,0
3542,0,0,0,0,0
3543,0,0,11.70730127,0,40.37000436
3544,0,0,0,0,0
3545,0,0,0.082697164,0,0
3546,0,0,0,0,0
3547,0,0,6.011261217,80.15014956,80.15014956
3548,0,0,0,0,0.948529132
3549,9.675616196,26.60794454,31.79131036,0,34.55577213
3550,0,0,0,0,0
3551,0,0,0,0,0
3552,0,0,0.08126444,0,0
3553,0,0,0,0,0
3554,0,2.535412201,3.380549602,0,0
3555,0,0,0,0,0
3556,0,0,8.612506724,16.56251293,0
3557,0,0,0.424197936,0,0
3558,0,0,0,0,0
3559,0,0,17.96556398,0,0
3560,0,0,7.403980406,0,0
3561,0,0,2.323685528,0,0
3562,0,0,11.46461088,0,0
3563,0,0,0,0,0
3564,0,0,0,0,0
3565,0,0,6.300012601,0,0
3566,0,0,0,27.50511763,0
3567,0,0,3.016119983,0,0
3568,0,0,0.822467343,0,0
3569,0,0,0.262749858,0,0
3570,0,0,0,0,0
3571,0,0,0,0,0
3572,0,0,0.235358167,0,0
3573,0,0.546873223,1.093746447,27.34366117,0
3574,0,0,0,0,0
3575,0,0,21.49001939,0,0
3576,0,0,1.004036865,0,25.10092162
3577,0,0,19.57769078,0.611802837,4.350597952
3578,0,0,8.678804273,0,0
3579,0,0,3.811713173,0,0
3580,0,0,0,0,0
3581,0,0,0,0,0
3582,0,0,5.469871736,0,0
3583,0,0,0.277665767,0,0
3584,0,0,0,1.100298351,0
3585,7.058962896,0,0.035294814,0,0
3586,0,0,77.04725852,0,0
3587,0,0,0,0,4.419122167
3588,0,0.848822323,1.697644647,0,0
3589,0,0,0.192485738,0,0
3590,0,0,0,7.614349042,0
3591,0,0,0.26370235,0,0
3592,0,0,0,0,0
3593,0,0,0,0,0
3594,0,0,0,0,0
3595,0,0,0,0,7.081245493
3596,0,0,0,0,0
3597,0,0,1.672239129,0,0
3598,0,1.31813856,3.95441568,0,0
3599,0,0,0,0.625676976,0
3600,0,0,0,0,0
3601,0,0,0,0,0
3602,8.033229477,0.568006125,1.054868517,0,0
3603,10.71352765,0,0,23.59688367,0
3604,0,0,0,0,0
3605,0,0,0,0,0
3606,0,0,0.746409437,0,0
3607,0,0,1.319780677,0,0
3608,0,0,3.333267312,0,0
3609,0,0,0.130091679,0,25.23778576
3610,0,0,0,0,0
3611,0,0,0.088381374,0,0
3612,0,0,7.346532362,0,26.71466314
3613,0,0,0.991817593,0,0
3614,0,0,0,0,0
3615,0,0,0,0,0
3616,0,0,0,0,0
3617,0,0,58.98534328,0,154.2100478
3618,0,0,0,0,0
3619,0,0,0,0,0
3620,0,0,0,0,5.034275808
3621,0.781256816,0,0.046875409,0,0
3622,0,1.708914582,3.007689664,0,6.835658328
3623,0,0,13.73671456,0,73.58954226
3624,0,0,0,0,0
3625,0,0,0.032605159,0,0
3626,0,0,0.038328902,0,0
3627,0,0,0,0,0
3628,0,0,0.406044496,0,0
3629,0,0,1.065836382,0,0
3630,0,0,1.023209081,0,0
3631,0,0,0,0,0
3632,0,0,2.162813341,0,0
3633,0,0,0.632246229,0,0
3634,5.256914099,0,1.532165918,0,0
3635,0,3.569439637,121.3609476,0,0
3636,44.88131505,0.224406575,0,0,0
3637,0,0,0.00424188,0,0
3638,0,0,0,0,0
3639,0,0,0,36.17324947,0
3640,0,0,1.477848653,0,23.39927034
3641,29.13532679,0,0,0,0
3642,0,0,1.050174082,0,0
3643,0,0,2.151386884,0,0
3644,0,0,6.951423845,0,0
3645,0,0,20.39405607,0,0
3646,0,0,0.099510737,0,0
3647,0,0,0,0,0
3648,0,0,0.0876314,0,0
3649,0,0,13.06277032,0,0
3650,0,0,0,54.98175659,0
3651,9.425120384,0,0,0,0
3652,0,0,0,0,0
3653,0,12.58115636,22.68420617,32.40600881,0
3654,0,0,6.067291896,0,0
3655,0,0,0,0,0
3656,0,0,7.819884548,0,0
3657,3.855721487,0,0,0,0
3658,0,0,0,0,0
3659,0,0,53.91920869,0,0
3660,0,0,0,0,0
3661,0,0,0,0,0
3662,0,0.733351612,0.550013709,0,0
3663,0,0,0,0,0
3664,0,7.599306449,14.5857656,6.067188213,0
3665,0,0,19.55268698,0,0
3666,4.918686286,0,3.4430804,0,0
3667,0,0.338852785,0.677705571,3.765030949,3.765030949
3668,0,0,0,0,0
3669,0,0,0,0,0
3670,0,0,0.918685429,0,3.167880791
3671,34.64448938,0,0,84.49875459,0
3672,0,0,0,0,0
3673,0,0,1.521139613,0,0
3674,0,0,1.19491699,0,0
3675,0,30.49804989,42.416828,0,0
3676,0,0,0,0,28.22652402
3677,0,0,2.131258998,0,0
3678,0,0,0,0,0
3679,0,0,2.330302294,0,0
3680,0,0,11.7220946,0,0
3681,0,0,0,0,31.01713887
3682,0,0,0.224527765,0,0
3683,2.856263874,0.171375832,0,0,0
3684,0,0,0,0,0
3685,0,0,0,0,0
3686,0,2.614347607,6.349129903,0,0
3687,0,0,0.45865988,0,0
3688,0,0,0,0,0
3689,0,0,0.579252187,1.687142293,1.687142293
3690,0,0,0,0,0
3691,0,0,0.626052408,0,0
3692,0,0,0,0,0
3693,0,0,0,0,0
3694,0,0,0,0,0
3695,0,0,0,0,0
3696,0,0,0.420254699,0,0
3697,0,0.044480346,0.222401731,4.448034625,0
3698,0,0,0,0,0
3699,0,0,0.162838954,0,0
3700,0,0,9.011091753,0,90.11091753
3701,0,0,0,0,0
3702,0,2.708032268,3.332962792,0,1.291523082
3703,0,0,0,0,7.389607148
3704,0,0,0.177970485,0,0
3705,0,0,0,0,0
3706,0,0,0,0,0
3707,0,0.334985516,12.72944962,0,0
3708,0,0,73.38454187,0,138.4613998
3709,0,0,0.077302658,0,0
3710,0,0,0,12.05450652,0
3711,0,0,0,0,0
3712,0,0,0,0,0
3713,5.493693572,0,2.252414364,0,0
3714,0,0,0,0,0
3715,0,0,0.744343421,0,0
3716,0,0,2.892199944,0,0
3717,0,0,0,0,0
3718,101.4519426,0,0,143.9034647,0
3719,0,0,0,0,73.40495531
3720,2.24991728,0,2.117569204,0,0
3721,7.4539918,0,0,0,0
3722,0,0,0,0,0
3723,0,0,4.878777344,0,0
3724,0,194.4460776,302.9741209,452.2001805,217.0560866
3725,0,0,0,0,0
3726,0,0,0,0,0
3727,1.911868872,0,0,0,0
3728,0,0,0.438200584,0,43.82005837
3729,0,0,8.411215051,0,6.728972041
3730,0,0,0.379876254,0,0
3731,0,0,0,0,0
3732,0,0,0,0,0
3733,0,0,1.971694953,0,0
3734,0,0.375664482,0.798287024,0,18.78322409
3735,0,0,0,0,0
3736,0,0,0.399745264,0,0
3737,0.400792291,0,0.901782654,0,0
3738,0,0,0,0,0
3739,8.872084666,0,0,0,0
3740,48.64038687,0,0,0,0
3741,11.40308963,0,2.109571582,0,0
3742,0,0,0,0,0
3743,0,0.616892359,1.121622471,1.869370784,1.869370784
3744,0,0,0.236727392,0,0
3745,0,0,65.15612083,259.1436624,0
3746,0,0,0,0,0
3747,60.36077429,0,0,0,0
3748,0,32.87198583,59.68860586,157.4395111,0
3749,0,0,0,0,0
3750,0,0,0.466723622,0,0
3751,0,122.2266343,221.1720049,91.18494941,0
3752,145.2556318,41.64496526,48.66941723,0,150.0222243
3753,0,0,0.546541972,0,0
3754,0,0,0,0,0
3755,0,0,0,0,0
3756,0,0,3.040979187,0,0
3757,9.981822667,0,0,0,0
3758,0,0,0,0,0
3759,15.93944497,0,0,41.40115576,0
3760,0,0,0,0,25.53520878
3761,0,0,0,0,0
3762,25.51857976,1.02074319,1.275928988,0,0
3763,0,0,0.100498915,0,0
3764,0,0,0,0,0
3765,0,0,1.048019099,0,0
3766,12.10191076,0.060509554,0.181528661,12.10191076,0
3767,0,0,14.39911625,27.95944903,0
3768,0,0,0,0,0
3769,0,18.49254357,34.00927553,0,24.44416678
3770,2.247675852,0,0.334760233,0,0
3771,0,0,0,0,0
3772,0,0,1.858371797,1.091154083,0
3773,0,0,8.793362822,0,0
3774,0,0,0.398630288,0,0
3775,0,0,0.396969904,0,0
3776,0,0,0,0,0
3777,0,0,0,0,0
3778,0,0,0,0,0
3779,0,0,0.093952794,0,0
3780,0,0,0,32.80697616,0
3781,0,0,0,0,0
3782,0,0,0,0,0
3783,0,0,0,19.24998243,0
3784,0,0,0.188406604,0,0
3785,0,0,6.871609357,0,0
3786,0,20.2816028,37.39420516,0,62.74620867
3787,0,0,7.364752778,0,0
3788,13.67226107,0,0,0,0
3789,0,0,0,0,62.94821593
3790,0,0,0,0,0
3791,0,0,0,0,0
3792,0,0,3.059119206,0,0
3793,0,0,18.23608025,0,0
3794,0,0,0,0,0
3795,0,0,0,0,0
3796,0,0,5.657550011,0,0
3797,0,0,0,0,0
3798,0,0,12.32348012,0,0
3799,0,0,0,10.89444322,0
3800,0,0,0.347848362,0,0
3801,0,0,0.674871439,0,0
3802,0,1.63487947,3.457368059,0,0
3803,0,0,0,0,0
3804,0,0,5.26842827,0,10.33025151
3805,64.70002469,3.235001234,0,0,0
3806,0,0,1.036572726,0,0
3807,0,0,8.834519109,0,0
3808,0,10.27838868,19.97771321,0,57.61688303
3809,19.65281155,0,0.401077787,28.34283026,80.21555734
3810,1.524865525,0,0,0,0
3811,0,0,1.440436006,36.01090016,13.32403306
3812,0,0,0,0,0
3813,0,0,3.650027722,0,0
3814,0,0,0.099717247,19.94344934,19.94344934
3815,0,0,0.409982588,0,0
3816,0,0,1.519769212,0,0
3817,0,0,0,0,0
3818,0,0,0.546547243,0,0
3819,0,0,0,0,0
3820,0,0,0,0,0
3821,0,0,0.377509596,0,0
3822,0,0,0,0,0
3823,0,0,0,123.1724725,0
3824,0,0,0,0,0
3825,0,0,0,0,0
3826,0,0,0,0,0
3827,0,0,0.172920052,0,0
3828,0,0,6.361327942,0,0
3829,0,0,0,0,0
3830,0,0,0,0,0
3831,0,0,0,0,0
3832,0,0.345844756,3.343165978,0,0
3833,0,0.360395657,0.566336033,0,10.29701878
3834,0,0,0.162929362,0,0
3835,0,0,0.090688561,0.145101697,0
3836,0,0,4.367199095,0,0
3837,0,0,0,0,0
3838,40.7790578,0,0,73.95524042,0
3839,0,0,0,0,0
3840,0,0,0,0,0
3841,0,0,3.260359431,0,0
3842,0,0,0,0,0
3843,0,0,2.06650883,0,0
3844,0,0,0.410763523,0,0
3845,0,0,0,0,0
3846,0,2.03029655,2.426451974,0,0
3847,0,49.34736187,88.43047247,0,157.911558
3848,0,0,0,302.8920525,0
3849,39.53732788,1.21386533,1.734093328,69.36373313,0
3850,0,0,0,0,0
3851,0,0,0,0,17.03813241
3852,0,0,0,0,0
3853,0,0,0,0,71.29484487
3854,0,0,0,0,0
3855,0,0,0,0,0
3856,0,0,0.145262652,0,0
3857,0,0,0.260770051,0,0
3858,0,0,2.329359159,0,66.55311882
3859,0,0,0.91484257,0,0
3860,0,0,27.06471611,76.23863693,76.23863693
3861,0,0,0.28251134,0,28.25113404
3862,0,0,0,0,0
3863,0,0,0.878001945,0,0
3864,0,0,0,0,0
3865,0,0,1.903006878,0,0
3866,0,0,0,0,0
3867,0,0,0.478599447,0,0
3868,0,0,1.130715811,27.89099001,75.38105408
3869,0,0,0,0,0
3870,0,0,80.06345588,0,151.0631243
3871,0.3614309,0,0.54214635,29.63733382,0
3872,0,21.23085908,45.81395906,0,0
3873,0,0,0,0,0
3874,0,0,16.72214383,0,0
3875,0,5.284433146,9.480894763,0,0
3876,0,0,0,0,0
3877,0,0,0,63.61025898,0
3878,0,0,2.905077277,0,0
3879,0,0,0,0,0
3880,0,0,0,0,0
3881,0,0,0,0,0
3882,23.22793161,0,0,59.12564411,0
3883,0,0,0,23.82075111,0
3884,0.641479589,0,3.848877531,0,0
3885,0,0,0,0,6.605115699
3886,0,0,0,0,0
3887,0,0,0.267117071,0,0
3888,0,0,0,0,0
3889,88.84295563,0,1.306514053,210.3487626,45.29248719
3890,0,0,0,0,77.75958589
3891,230.3113835,0,0,209.583359,0
3892,0,0,69.36534378,0,0
3893,0,0,0.1527665,0,0
